step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_1828212480_99165374_stopped,GS_cluster_1828212480_99165374_accumulated_waiting_time,GS_cluster_1828212480_99165374_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
7420.0,4,97.0,4.217391304347826,5.698468045718117,3,458.0,0.22132854158900775,3,458.0
7425.0,3,13.0,0.5416666666666666,8.238921148614688,1,138.0,0.4088918300576074,1,138.0
7430.0,6,39.0,1.7727272727272727,7.91648757515782,4,44.0,0.14044852252281742,4,44.0
7435.0,5,51.0,2.217391304347826,9.319406074202472,5,69.0,0.17632948429930972,5,69.0
7440.0,6,79.0,4.647058823529412,7.89269207085527,6,97.0,0.17644639163804832,6,97.0
7445.0,5,73.0,4.5625,6.622061644659421,5,89.0,0.2357870970170738,5,89.0
7450.0,6,101.0,6.3125,7.842655664252025,6,101.0,0.13678850245055993,6,101.0
7455.0,7,136.0,9.714285714285714,6.147778778876508,7,136.0,0.17023414886487018,7,136.0
7460.0,8,176.0,13.538461538461538,4.931508839134143,8,176.0,0.18404991933830026,8,176.0
7465.0,5,143.0,9.533333333333333,4.87552466456893,5,159.0,0.2337564751047819,5,159.0
7470.0,8,178.0,10.470588235294118,6.2857743978268,7,176.0,0.10617978389798795,7,176.0
7475.0,8,215.0,14.333333333333334,6.647853141122636,8,215.0,0.10700385791702975,8,215.0
7480.0,5,86.0,5.375,7.203028573656818,5,187.0,0.27786233415990125,5,187.0
7485.0,3,25.0,1.6666666666666667,6.234538280797123,3,203.0,0.211931863215254,3,203.0
7490.0,8,58.0,3.625,4.996105223481877,8,236.0,0.0875437456785025,8,236.0
7495.0,6,34.0,2.125,4.747527894806398,6,177.0,0.11350782757014935,6,177.0
7500.0,3,32.0,2.1333333333333333,7.667698739331518,3,141.0,0.06902700243637382,3,141.0
7505.0,3,47.0,3.6153846153846154,7.779059700541506,3,119.0,0.1563361659688251,3,119.0
7510.0,3,62.0,4.428571428571429,8.598915425277834,3,105.0,0.3522546901322406,3,105.0
7515.0,3,77.0,5.133333333333334,9.180790592586753,3,100.0,0.38235208239163526,3,100.0
7520.0,4,93.0,6.642857142857143,8.633175375222136,4,93.0,0.20225774110505865,4,93.0
7525.0,6,120.0,10.0,7.2567368518261,6,120.0,0.19417917810822433,6,120.0
7530.0,7,153.0,11.76923076923077,5.964731435406813,7,153.0,0.11316714927505347,7,153.0
7535.0,7,180.0,12.857142857142858,5.00824973463183,7,180.0,0.15423127601394182,7,180.0
7540.0,8,217.0,14.466666666666667,3.9943901452911548,8,217.0,0.10072682890366193,8,217.0
7545.0,8,253.0,15.8125,5.187224149615521,7,253.0,0.03461253998812566,7,253.0
7550.0,8,293.0,18.3125,6.689350691172664,7,285.0,0.0882826309205671,7,285.0
7555.0,9,335.0,23.928571428571427,4.550210250537447,8,322.0,9.268734473680346e-05,8,322.0
7560.0,8,362.0,25.857142857142858,4.9892339325365285,8,362.0,0.035480039804851954,8,362.0
7565.0,7,390.0,26.0,6.078243031201159,7,390.0,0.09886785371481,7,390.0
7570.0,7,425.0,30.357142857142858,6.260175267444694,7,425.0,0.2805049358884332,7,425.0
7575.0,2,100.0,6.25,8.54079388537592,2,284.0,0.4973047899912417,2,284.0
7580.0,4,117.0,6.882352941176471,8.540267698494457,4,117.0,0.2975980454466613,4,117.0
7585.0,7,137.0,10.538461538461538,4.592447823780963,7,137.0,0.027397157791678513,7,137.0
7590.0,7,172.0,17.2,3.545622824054037,7,172.0,0.0,7,172.0
7595.0,6,194.0,17.636363636363637,6.45634454603317,6,187.0,0.0671247981305609,6,187.0
7600.0,6,224.0,18.666666666666668,6.738843172256825,6,217.0,0.0,6,217.0
7605.0,7,256.0,18.285714285714285,9.106916822932417,6,247.0,0.3061529173832682,6,247.0
7610.0,6,284.0,21.846153846153847,7.697910325241234,6,277.0,0.22092549412359527,6,277.0
7615.0,7,319.0,29.0,4.426880909240728,7,312.0,0.1958862062879541,7,312.0
7620.0,9,360.0,30.0,4.4785549963485485,9,353.0,0.0930383617086057,9,353.0
7625.0,9,405.0,28.928571428571427,4.066556369738796,9,398.0,0.004168272150229876,9,398.0
7630.0,10,454.0,32.42857142857143,4.405194706833801,10,447.0,0.08767175288095608,10,447.0
7635.0,10,504.0,36.0,4.548260401770512,10,497.0,0.0,10,497.0
7640.0,10,554.0,36.93333333333333,5.4595495225644814,10,547.0,0.06441340019823613,10,547.0
7645.0,11,607.0,50.583333333333336,1.2934173205830615,11,600.0,0.0,11,600.0
7650.0,11,662.0,47.285714285714285,2.653626474654384,11,655.0,0.0,11,655.0
7655.0,10,704.0,50.285714285714285,2.1687469424487484,10,697.0,0.0,10,697.0
7660.0,10,754.0,50.266666666666666,4.28502348811841,10,747.0,0.0887798140470953,10,747.0
7665.0,10,804.0,53.6,5.5687537814951025,10,797.0,0.27348736894352366,10,797.0
7670.0,10,854.0,53.375,3.578533269504335,10,847.0,0.11172037767249042,10,847.0
7675.0,8,703.0,41.35294117647059,3.523432603133287,8,747.0,0.14271684827985545,8,747.0
7680.0,8,683.0,37.94444444444444,5.798799749379777,8,684.0,0.1591314340589815,8,684.0
7685.0,9,726.0,42.705882352941174,5.918098716696539,9,719.0,0.0912711122516145,9,719.0
7690.0,2,16.0,1.0,7.546381170757137,2,144.0,0.29317468504215694,2,144.0
7695.0,2,26.0,1.625,10.656058213489914,2,26.0,0.486112512062912,2,26.0
7700.0,2,36.0,2.1176470588235294,13.05136165019019,2,36.0,0.5356042320132264,2,36.0
7705.0,3,48.0,3.2,10.450219386585427,3,48.0,0.3663094607079954,3,48.0
7710.0,2,56.0,4.666666666666667,8.876995296899892,2,56.0,0.4339568790721399,2,56.0
7715.0,2,66.0,5.5,11.579355538055445,2,66.0,0.522411950309374,2,66.0
7720.0,3,77.0,7.0,10.512053563914526,3,78.0,0.38913144433970437,3,78.0
7725.0,4,96.0,7.384615384615385,9.253103577951396,4,97.0,0.4279084483538509,4,97.0
7730.0,2,10.0,0.7692307692307693,6.664203762831081,2,53.0,0.08070508003604497,2,53.0
7735.0,6,32.0,2.1333333333333333,9.35409943255927,6,75.0,0.25565860889143843,6,75.0
7740.0,6,62.0,4.133333333333334,7.317532841166807,6,105.0,0.2566845140553571,6,105.0
7745.0,9,100.0,7.142857142857143,4.4112815136095405,9,143.0,0.18310823665364748,9,143.0
7750.0,11,149.0,9.933333333333334,2.7224922589690994,11,192.0,0.0027082710137160525,11,192.0
7755.0,12,208.0,12.235294117647058,4.145077383954025,12,251.0,0.07570726475210597,12,251.0
7760.0,9,195.0,10.263157894736842,5.724755085319141,9,232.0,0.0994306762248655,9,232.0
7765.0,9,208.0,10.4,4.902553555049777,9,271.0,0.15503230783281038,9,271.0
7770.0,10,249.0,12.45,5.001524494488815,10,293.0,0.20468753905277426,10,293.0
7775.0,11,296.0,12.869565217391305,6.325793020154087,11,342.0,0.22053856031029553,11,342.0
7780.0,10,341.0,14.208333333333334,5.288144823890113,10,374.0,0.1823111888119372,10,374.0
7785.0,16,405.0,16.875,4.476183075222792,16,416.0,0.1083190345695351,16,416.0
7790.0,14,470.0,20.434782608695652,3.7098105112792656,14,469.0,0.0801420428649649,14,469.0
7795.0,15,543.0,22.625,4.933889800537247,15,538.0,0.11459906744587173,15,538.0
7800.0,4,122.0,5.304347826086956,6.351565996372513,4,354.0,0.1622920141259456,4,354.0
7805.0,3,8.0,0.34782608695652173,8.566167793536069,2,203.0,0.09430490138907237,2,203.0
7810.0,3,22.0,1.0476190476190477,8.677322631953825,3,150.0,0.110735414322806,3,150.0
7815.0,4,39.0,1.8571428571428572,9.03295027548476,4,77.0,0.32832805406756865,4,77.0
7820.0,7,63.0,4.2,6.05584515850137,5,60.0,0.28033336896362165,5,60.0
7825.0,1,6.0,0.42857142857142855,8.270321751567623,1,37.0,0.22952202370886193,1,37.0
7830.0,5,12.0,0.8571428571428571,8.946132803375288,4,51.0,0.40010444378446347,4,51.0
7835.0,5,36.0,2.4,10.289449820923231,5,74.0,0.5284184031794332,5,74.0
7840.0,3,27.0,1.8,6.003589073015883,3,59.0,0.21970761538041447,3,59.0
7845.0,5,43.0,2.6875,6.366670057723391,5,54.0,0.09965610987559906,5,54.0
7850.0,7,75.0,4.166666666666667,6.693756418233331,7,61.0,0.1494336077853691,7,61.0
7855.0,7,110.0,6.470588235294118,7.2631369636218155,7,93.0,0.2272566409898114,7,93.0
7860.0,7,145.0,8.055555555555555,7.872230601707615,7,128.0,0.3824959154060887,7,128.0
7865.0,9,187.0,10.38888888888889,5.939797299124993,9,170.0,0.1524221290732385,9,170.0
7870.0,3,5.0,0.2777777777777778,4.726419158503906,2,85.0,0.07162982040723238,2,85.0
7875.0,0,0.0,0.0,10.334289878608812,0,10.0,0.4934954167406927,0,10.0
7880.0,1,2.0,0.1,13.297370140366302,1,12.0,0.5428605896964592,1,12.0
7885.0,3,13.0,0.6190476190476191,12.037009659840951,3,23.0,0.29792579767295385,3,23.0
7890.0,0,0.0,0.0,9.907218604220432,0,9.0,0.6499443867281884,0,9.0
7895.0,2,3.0,0.2,10.14067763474945,2,3.0,0.39536012551871996,2,3.0
7900.0,2,9.0,0.75,11.688387014698947,2,9.0,0.480536786775741,2,9.0
7905.0,3,21.0,1.5,9.494856554341991,3,21.0,0.26446772444913275,3,21.0
7910.0,5,44.0,3.6666666666666665,7.447457718784851,5,44.0,0.16023527484415417,5,44.0
7915.0,2,21.0,1.5,9.098804627772706,2,44.0,0.3234032202493703,2,44.0
7920.0,3,35.0,2.3333333333333335,9.533116290358917,3,43.0,0.35358546933718993,3,43.0
7925.0,1,5.0,0.3333333333333333,9.84514520110422,1,32.0,0.5472065452325771,1,32.0
7930.0,3,14.0,1.0,8.53996037147108,1,18.0,0.41498404084521817,1,18.0
7935.0,5,35.0,3.1818181818181817,8.69172169210413,3,29.0,0.2315392854212581,3,29.0
7940.0,3,36.0,3.272727272727273,9.142074764846145,3,44.0,0.3449031192685689,3,44.0
7945.0,0,0.0,0.0,11.889397630271997,0,23.0,0.6889794833297168,0,23.0
7950.0,2,4.0,0.3076923076923077,9.667111577194426,2,27.0,0.41019033236356883,2,27.0
7955.0,4,21.0,1.5,7.47090775274378,4,44.0,0.3278528252205467,4,44.0
7960.0,6,48.0,3.4285714285714284,7.364105923882167,6,66.0,0.24148661800215782,6,66.0
7965.0,3,32.0,2.6666666666666665,6.09579126665438,3,57.0,0.20440606173640424,3,57.0
7970.0,3,38.0,3.4545454545454546,5.990372072336402,3,36.0,0.2042599816737804,3,36.0
7975.0,3,39.0,3.0,7.699677667784693,3,29.0,0.3030822439523308,3,29.0
7980.0,5,57.0,4.071428571428571,7.619782757825663,5,47.0,0.1525455336053702,5,47.0
7985.0,4,19.0,1.4615384615384615,7.437368048208802,4,19.0,0.19722460593571117,4,19.0
7990.0,4,39.0,3.0,8.920964747221662,4,39.0,0.1931640812544749,4,39.0
7995.0,4,59.0,5.9,7.035767137864039,4,59.0,0.2157451212977247,4,59.0
8000.0,2,20.0,1.6666666666666667,6.649022434697394,2,56.0,0.06607643654965394,2,56.0
8005.0,4,35.0,2.3333333333333335,10.117966204173054,4,71.0,0.28629018031529574,4,71.0
8010.0,4,55.0,3.6666666666666665,8.001203066218045,4,91.0,0.2762042504144235,4,91.0
8015.0,1,1.0,0.058823529411764705,8.856644725970899,1,46.0,0.39599787405369363,1,46.0
8020.0,3,11.0,0.7333333333333333,8.272587943602362,3,40.0,0.42344712914081967,3,40.0
8025.0,5,23.0,1.4375,7.211682775618868,4,50.0,0.20762679527850145,4,50.0
8030.0,6,48.0,3.0,7.250843694527293,6,77.0,0.22625424277616135,6,77.0
8035.0,5,68.0,4.0,6.5938433026498515,5,97.0,0.1630227129729645,5,97.0
8040.0,5,93.0,5.8125,7.632291062568095,5,122.0,0.24206598946689983,5,122.0
8045.0,4,40.0,2.3529411764705883,6.970635719857974,4,91.0,0.1770949036701598,4,91.0
8050.0,4,38.0,2.7142857142857144,6.619684468874381,4,57.0,0.12403179739642521,4,57.0
8055.0,5,53.0,4.076923076923077,6.905182034350275,5,55.0,0.00550443156611204,5,55.0
8060.0,6,81.0,6.230769230769231,6.8206889243114315,6,83.0,0.049405660051372986,6,83.0
8065.0,3,32.0,2.2857142857142856,7.648029114499034,3,69.0,0.310228893637578,3,69.0
8070.0,3,32.0,2.1333333333333333,8.28622557350936,3,47.0,0.37853241392413606,3,47.0
8075.0,5,55.0,3.9285714285714284,7.989023545629069,4,66.0,0.25939527347787716,4,66.0
8080.0,6,77.0,4.8125,8.86446083307396,5,91.0,0.36668164371643874,5,91.0
8085.0,1,14.0,0.8235294117647058,9.912427497475722,1,70.0,0.4297603763314995,1,70.0
8090.0,2,20.0,1.1764705882352942,9.126286068763832,1,49.0,0.2312851305505237,1,49.0
8095.0,6,16.0,0.8888888888888888,8.325935612208916,5,31.0,0.36542457128306194,5,31.0
8100.0,8,49.0,2.5789473684210527,7.068693881514267,7,59.0,0.08939679293314161,7,59.0
8105.0,6,49.0,3.0625,6.992351190611322,6,65.0,0.01701960316408949,6,65.0
8110.0,4,60.0,3.75,9.31957368479808,4,70.0,0.221237254794697,4,70.0
8115.0,4,61.0,4.066666666666666,7.636768546124065,4,64.0,0.14337470529475563,4,64.0
8120.0,6,91.0,6.5,8.38821690584946,6,94.0,0.3045343837902928,6,94.0
8125.0,2,22.0,1.5714285714285714,8.31263167109737,2,40.0,0.22350093457846035,2,40.0
8130.0,3,37.0,2.466666666666667,9.80434232639652,3,47.0,0.3278439573394849,3,47.0
8135.0,4,55.0,3.9285714285714284,9.239788398591656,4,65.0,0.1663978152210349,4,65.0
8140.0,5,77.0,5.923076923076923,8.810058442643323,5,87.0,0.162642335332509,5,87.0
8145.0,4,95.0,7.3076923076923075,10.313960191232518,4,105.0,0.4422231108609964,4,105.0
8150.0,4,115.0,8.846153846153847,9.109206547458468,4,125.0,0.374468550834479,4,125.0
8155.0,6,142.0,10.923076923076923,6.180059291320058,6,152.0,0.24507435467035907,6,152.0
8160.0,9,180.0,13.846153846153847,3.973962653802292,9,190.0,0.14439044891384345,9,190.0
8165.0,11,231.0,15.4,4.389257073966248,11,241.0,0.16295695730061058,11,241.0
8170.0,9,132.0,7.764705882352941,3.4693984226483985,9,233.0,0.07186121531968541,9,233.0
8175.0,7,79.0,4.157894736842105,5.428886010175934,7,173.0,0.20512015552158508,7,173.0
8180.0,5,82.0,3.9047619047619047,6.381661936805271,5,142.0,0.14321070383270937,5,142.0
8185.0,11,124.0,5.636363636363637,5.425545675363943,11,184.0,0.0712473212657202,11,184.0
8190.0,12,184.0,8.0,5.811001289982358,12,244.0,1.400801161156944e-05,12,244.0
8195.0,5,65.0,2.6,9.294134718714258,5,162.0,0.28038632691626697,5,162.0
8200.0,8,100.0,4.545454545454546,9.670454402017135,6,151.0,0.24406866079362316,6,151.0
8205.0,7,123.0,6.833333333333333,7.635250976485905,7,183.0,0.2153759774124077,7,183.0
8210.0,8,160.0,10.666666666666666,6.068509202338972,8,220.0,0.2632337430879153,8,220.0
8215.0,8,200.0,12.5,6.146181698578797,8,260.0,0.2456885447901742,8,260.0
8220.0,8,130.0,7.222222222222222,6.332941334841813,8,243.0,0.280670378936002,8,243.0
8225.0,5,61.0,3.05,6.304741640131052,5,219.0,0.25351859381213643,5,219.0
8230.0,4,12.0,0.5454545454545454,5.440360789187897,4,182.0,0.1614990023753214,4,182.0
8235.0,7,44.0,2.0,8.111270471781229,6,198.0,0.23994900795919938,6,198.0
8240.0,7,73.0,4.055555555555555,7.800511562540208,7,231.0,0.23962921441104737,7,231.0
8245.0,9,113.0,6.647058823529412,6.134507275919821,9,271.0,0.17800433533584664,9,271.0
8250.0,10,160.0,10.0,3.937367265275811,10,318.0,0.10832724287506743,10,318.0
8255.0,12,218.0,12.11111111111111,5.061503370238212,12,376.0,0.22920988066481074,12,376.0
8260.0,9,217.0,11.421052631578947,4.576451025066046,9,392.0,0.20376092165827822,9,392.0
8265.0,9,262.0,13.1,6.058577547462662,9,420.0,0.1486254093478441,9,420.0
8270.0,4,97.0,5.388888888888889,7.598031793504057,4,321.0,0.2463205550771123,4,321.0
8275.0,1,2.0,0.13333333333333333,8.869250913107946,1,128.0,0.32912754448540366,1,128.0
8280.0,2,3.0,0.2,8.336828301313892,2,129.0,0.21042156409974822,2,129.0
8285.0,5,20.0,1.3333333333333333,7.328520048530413,5,146.0,0.03428767129147551,5,146.0
8290.0,3,17.0,1.2142857142857142,8.58961420419199,3,97.0,0.11812985475641884,3,97.0
8295.0,0,0.0,0.0,11.980077083933828,0,34.0,0.5546702407031713,0,34.0
8300.0,2,4.0,0.36363636363636365,9.279362593531419,2,38.0,0.34589274246340374,2,38.0
8305.0,5,24.0,1.8461538461538463,7.443249640846712,5,58.0,0.19165642729718038,5,58.0
8310.0,6,52.0,3.7142857142857144,8.929723440036062,6,86.0,0.1343775124512253,6,86.0
8315.0,7,83.0,6.384615384615385,7.992429230437809,7,117.0,0.2831316483796164,7,117.0
8320.0,3,41.0,3.1538461538461537,7.25168707643182,3,92.0,0.37884903499788236,3,92.0
8325.0,4,17.0,1.3076923076923077,5.212982143046416,4,104.0,0.13338158578261666,4,104.0
8330.0,5,33.0,2.357142857142857,6.382345725319914,5,102.0,0.2136265357382913,5,102.0
8335.0,3,43.0,3.3076923076923075,7.143405724284093,3,68.0,0.2772397153064906,3,68.0
8340.0,2,2.0,0.13333333333333333,8.78457579391866,1,39.0,0.2804447106758745,1,39.0
8345.0,4,16.0,0.9411764705882353,10.091982159342948,3,38.0,0.23864476462095058,3,38.0
8350.0,3,28.0,2.0,10.025664845466608,3,53.0,0.22198144331776745,3,53.0
8355.0,4,47.0,3.9166666666666665,10.17242881465637,4,72.0,0.31699244222860995,4,72.0
8360.0,4,67.0,6.090909090909091,7.118271898430468,4,92.0,0.25483237757548427,4,92.0
8365.0,6,95.0,7.916666666666667,4.543094259070327,6,120.0,0.2542861461221542,6,120.0
8370.0,9,135.0,9.642857142857142,1.35146853977804,9,160.0,0.005984774357219067,9,160.0
8375.0,13,197.0,13.133333333333333,2.182720892759088,13,222.0,0.0712832473059696,13,222.0
8380.0,13,262.0,16.375,1.6934118891254948,13,287.0,0.0900322374511333,13,287.0
8385.0,8,145.0,8.055555555555555,3.6109960250072572,8,263.0,0.09283867775077638,8,263.0
8390.0,5,63.0,3.3157894736842106,6.143511530663446,5,262.0,0.23528647024795912,5,262.0
8395.0,6,71.0,3.380952380952381,6.110992753673232,6,239.0,0.17191114478198463,6,239.0
8400.0,8,100.0,4.545454545454546,6.206024536601337,8,271.0,0.13139862218874945,8,271.0
8405.0,8,121.0,5.041666666666667,6.243622548264855,8,240.0,0.15121231545040495,8,240.0
8410.0,6,147.0,6.125,6.909311464793895,6,233.0,0.09519027087367331,6,233.0
8415.0,4,12.0,0.5217391304347826,7.596203691718577,4,143.0,0.2763270941075238,4,143.0
8420.0,7,33.0,1.5,7.979256911250275,6,120.0,0.21933872632012205,6,120.0
8425.0,11,79.0,3.761904761904762,6.67507435371797,8,153.0,0.0396735980485615,8,153.0
8430.0,10,110.0,6.111111111111111,5.003125946536068,9,195.0,0.1679802451460193,9,195.0
8435.0,9,154.0,8.555555555555555,6.554875756735187,9,240.0,0.09868013377749832,9,240.0
8440.0,9,199.0,12.4375,4.041909737653105,9,285.0,0.039440928575545216,9,285.0
8445.0,8,152.0,8.941176470588236,5.981886132894768,8,269.0,0.02648387951599785,8,269.0
8450.0,5,43.0,2.5294117647058822,4.8442312417886555,5,297.0,0.2057473430862245,5,297.0
8455.0,6,25.0,1.25,6.674910618700099,6,311.0,0.16553467246943573,6,311.0
8460.0,10,69.0,3.6315789473684212,5.625821493322435,9,351.0,0.18830836910458912,9,351.0
8465.0,11,117.0,6.157894736842105,5.112120160566303,11,403.0,0.12730149396537493,11,403.0
8470.0,8,97.0,5.388888888888889,4.753962244236642,8,366.0,0.05022149255831077,8,366.0
8475.0,6,45.0,2.3684210526315788,5.9082361977231574,6,399.0,0.022930037573213654,6,399.0
8480.0,4,14.0,0.7777777777777778,5.940346081808879,4,349.0,0.19220210237235222,4,349.0
8485.0,2,14.0,0.7,7.577498465611276,2,247.0,0.1735809089192851,2,247.0
8490.0,2,19.0,1.0,8.201391098646369,1,203.0,0.31561747985974,1,203.0
8495.0,4,32.0,1.6,7.446634469344349,3,211.0,0.3152782490796018,3,211.0
8500.0,6,50.0,2.7777777777777777,5.782994880091655,6,235.0,0.03015257614131874,6,235.0
8505.0,7,58.0,3.8666666666666667,3.9333334472479247,7,213.0,0.0461014218016369,7,213.0
8510.0,5,56.0,3.7333333333333334,5.072929873974473,5,239.0,0.02802940169838286,5,239.0
8515.0,4,17.0,1.2142857142857142,4.1659653554497265,4,209.0,0.019189047277718366,4,209.0
8520.0,8,48.0,3.2,5.365581973377327,8,240.0,0.0491997065425804,8,240.0
8525.0,9,89.0,6.357142857142857,4.578804768540251,9,282.0,0.1576221855840208,9,282.0
8530.0,6,74.0,4.933333333333334,5.013879761738862,6,249.0,0.1870031059427251,6,249.0
8535.0,3,18.0,1.125,5.870303568170172,3,153.0,0.15439223091817358,3,153.0
8540.0,1,2.0,0.14285714285714285,6.348800428777823,1,156.0,0.2782468023322445,1,156.0
8545.0,5,18.0,1.125,8.09206911005289,5,172.0,0.2627490666688352,5,172.0
8550.0,7,49.0,3.2666666666666666,6.492802251107862,7,203.0,0.3100334247250958,7,203.0
8555.0,8,89.0,5.5625,5.410223715614858,8,243.0,0.15606044020121076,8,243.0
8560.0,11,140.0,8.75,3.926733034943209,11,294.0,0.15449362166243003,11,294.0
8565.0,9,124.0,6.888888888888889,5.321696463587275,9,282.0,0.09592507569645516,9,282.0
8570.0,4,50.0,2.6315789473684212,6.557454260332745,4,211.0,0.16773927148296858,4,211.0
8575.0,0,0.0,0.0,8.528860694517588,0,132.0,0.3660768105620943,0,132.0
8580.0,6,18.0,1.0,6.5847920745013075,5,134.0,0.08576986067057583,5,134.0
8585.0,4,31.0,2.2142857142857144,6.296605417340081,4,153.0,0.040102208504803186,4,153.0
8590.0,4,51.0,4.25,8.396961734099145,4,169.0,0.26313596880691326,4,169.0
8595.0,1,15.0,1.3636363636363635,8.433171673938727,1,127.0,0.18598732882186317,1,127.0
8600.0,1,4.0,0.36363636363636365,11.00105203634318,1,39.0,0.5153615053593041,1,39.0
8605.0,0,0.0,0.0,9.98743221918629,0,0.0,0.5005904068341833,0,0.0
8610.0,3,5.0,0.45454545454545453,8.051670276222007,3,5.0,0.06520881372667517,3,5.0
8615.0,2,10.0,0.7692307692307693,9.289149993614673,2,17.0,0.23667894055262745,2,17.0
8620.0,2,20.0,1.3333333333333333,11.278113832148023,2,20.0,0.48754093280765776,2,20.0
8625.0,2,30.0,1.875,11.093048913878345,2,30.0,0.5004975907452355,2,30.0
8630.0,1,18.0,1.125,10.043048943562106,1,20.0,0.4240684123795594,1,20.0
8635.0,4,33.0,2.0625,9.839472820166456,4,33.0,0.3257043852237427,4,33.0
8640.0,3,44.0,3.6666666666666665,8.84460609564769,3,40.0,0.35200051527296156,3,40.0
8645.0,4,61.0,6.777777777777778,7.400103298316479,4,57.0,0.1968001936404918,4,57.0
8650.0,4,81.0,7.363636363636363,9.144767042081254,4,77.0,0.4029077560809994,4,77.0
8655.0,4,81.0,6.230769230769231,9.380875133406905,4,62.0,0.30936449026899787,4,62.0
8660.0,4,101.0,8.416666666666666,7.131621170877723,4,82.0,0.24338967265202482,4,82.0
8665.0,1,2.0,0.16666666666666666,7.086849444164041,1,15.0,0.2516180635256824,1,15.0
8670.0,1,7.0,0.5833333333333334,11.374112038164107,1,7.0,0.3328967504169462,1,7.0
8675.0,2,17.0,1.5454545454545454,12.505521366077476,2,17.0,0.48682210993520486,2,17.0
8680.0,2,27.0,2.25,12.474626284409881,2,27.0,0.640854493150187,2,27.0
8685.0,3,38.0,3.1666666666666665,8.101893192352541,3,38.0,0.3262880975923345,3,38.0
8690.0,7,62.0,5.636363636363637,4.054877226634261,7,62.0,0.21369908383846062,7,62.0
8695.0,4,29.0,2.0714285714285716,7.219651315234756,4,29.0,0.25717618721870633,4,29.0
8700.0,5,54.0,3.375,9.956815522523478,4,49.0,0.27604581715701576,4,49.0
8705.0,5,74.0,4.111111111111111,8.946546479248529,5,74.0,0.4414365889185806,5,74.0
8710.0,7,104.0,6.117647058823529,6.268626815889782,7,104.0,0.15456433371997577,7,104.0
8715.0,6,111.0,6.166666666666667,8.245652746664296,6,117.0,0.33081380494869445,6,117.0
8720.0,9,152.0,8.941176470588236,6.663278882528942,9,158.0,0.2275049466880034,9,158.0
8725.0,10,199.0,11.705882352941176,4.174672688817843,10,205.0,0.006136352472371309,10,205.0
8730.0,8,153.0,9.0,3.8108046576904107,8,210.0,0.03718332473486111,8,210.0
8735.0,7,153.0,8.052631578947368,7.386789291644081,7,194.0,0.16164678444392472,7,194.0
8740.0,9,192.0,14.76923076923077,3.7201577519728883,9,233.0,0.13183681913593134,9,233.0
8745.0,10,240.0,16.0,4.406324515259221,10,281.0,0.09966047941422777,10,281.0
8750.0,9,267.0,19.071428571428573,1.7937859801822804,9,314.0,0.0518866370351292,9,314.0
8755.0,10,316.0,19.75,4.402694221358473,10,357.0,0.12418960103879584,10,357.0
8760.0,0,0.0,0.0,8.716971335508317,0,100.0,0.41924520626974565,0,100.0
8765.0,1,2.0,0.10526315789473684,11.938483381976178,1,15.0,0.48608107108598436,1,15.0
8770.0,3,12.0,0.7058823529411765,11.813497718513066,2,24.0,0.48951661487957926,2,24.0
8775.0,4,31.0,2.2142857142857144,7.922560269362738,3,38.0,0.21553704637515964,3,38.0
8780.0,2,22.0,1.6923076923076923,6.563778015495978,2,29.0,0.25725945760330793,2,29.0
8785.0,4,39.0,2.7857142857142856,8.178843603882006,4,39.0,0.2326684870291927,4,39.0
8790.0,4,23.0,2.090909090909091,5.858866213140114,4,36.0,0.1726861497863641,4,36.0
8795.0,7,49.0,3.769230769230769,4.827723582949197,7,62.0,0.04733832779710633,7,62.0
8800.0,8,87.0,6.214285714285714,4.670703523639289,8,100.0,0.20426913390731782,8,100.0
8805.0,8,127.0,7.470588235294118,6.77895444391452,8,140.0,0.273106396930138,8,140.0
8810.0,0,0.0,0.0,6.257593697474447,0,90.0,0.2910045124722693,0,90.0
8815.0,1,4.0,0.25,11.1051397940818,1,5.0,0.5657166926076158,1,5.0
8820.0,1,9.0,0.6428571428571429,12.566298349307747,1,10.0,0.5722409001996404,1,10.0
8825.0,2,19.0,1.4615384615384615,11.079144819977659,2,20.0,0.47544764767486775,2,20.0
8830.0,4,35.0,2.6923076923076925,8.088822331108322,3,31.0,0.4074442812766405,3,31.0
8835.0,6,52.0,3.7142857142857144,6.573001700081155,5,51.0,0.39777699105589637,5,51.0
8840.0,9,85.0,5.666666666666667,4.405480047190138,9,88.0,0.1278334098005099,9,88.0
8845.0,9,121.0,7.5625,5.931442186522537,9,124.0,0.09161993521801409,9,124.0
8850.0,9,166.0,9.764705882352942,6.989676653003257,9,169.0,0.15234275847765516,9,169.0
8855.0,10,214.0,11.88888888888889,5.213676016776852,10,217.0,0.12856905312799347,10,217.0
8860.0,12,269.0,14.157894736842104,4.419973515409668,12,272.0,0.1907407758532762,12,272.0
8865.0,10,314.0,16.526315789473685,5.539461116996339,10,317.0,0.25793300434382754,10,317.0
8870.0,11,365.0,18.25,5.048189028084493,11,368.0,0.15365255201447336,11,368.0
8875.0,8,232.0,12.88888888888889,4.95557848445662,8,343.0,0.18116501672052823,8,343.0
8880.0,8,272.0,14.31578947368421,6.363890824316159,8,274.0,0.17387449340991068,8,274.0
8885.0,5,102.0,5.368421052631579,6.593574754184344,4,221.0,0.1797590405842858,4,221.0
