step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_2888269153_95968367_stopped,cluster_2888269153_95968367_accumulated_waiting_time,cluster_2888269153_95968367_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
42680.0,9,61.0,2.103448275862069,7.0962063806765565,7,37.0,0.18170257954875085,7,37.0
42685.0,4,42.0,1.3548387096774193,8.597826470722609,2,26.0,0.2516637403330012,2,26.0
42690.0,8,73.0,2.433333333333333,8.687592080017952,3,26.0,0.3551436163747874,3,26.0
42695.0,1,39.0,1.2580645161290323,8.573221845905667,0,4.0,0.2628505469959022,0,4.0
42700.0,4,17.0,0.5666666666666667,9.940778020964748,3,17.0,0.23704119196504572,3,17.0
42705.0,3,13.0,0.3939393939393939,10.514157974983327,0,12.0,0.6859190537603003,0,12.0
42710.0,4,30.0,0.9375,10.944469761899626,1,55.0,0.38954314763060066,1,55.0
42715.0,1,11.0,0.3333333333333333,9.977212523648605,0,45.0,0.6465367090114532,0,45.0
42720.0,2,19.0,0.7037037037037037,10.446437656097082,1,3.0,0.4008575111758018,1,3.0
42725.0,6,40.0,1.4285714285714286,9.293058984242998,4,25.0,0.2338247452769938,4,25.0
42730.0,8,70.0,2.3333333333333335,8.217100801704003,6,56.0,0.15728959128492587,6,56.0
42735.0,10,82.0,2.8275862068965516,7.748828203338225,10,96.0,0.08733199822992016,10,96.0
42740.0,3,11.0,0.39285714285714285,7.779425926179419,2,80.0,0.25943680836625216,2,80.0
42745.0,5,31.0,1.0689655172413792,9.170452203186725,3,42.0,0.1867062991098159,3,42.0
42750.0,4,37.0,1.1935483870967742,10.582064455109522,2,26.0,0.2832992523164295,2,26.0
42755.0,5,60.0,2.0,10.117710817771966,3,34.0,0.37901492466806785,3,34.0
42760.0,3,48.0,1.5483870967741935,8.7633680953577,1,27.0,0.2516722754828462,1,27.0
42765.0,3,18.0,0.6206896551724138,9.004622598722076,3,20.0,0.2035062177152469,3,20.0
42770.0,4,38.0,1.3103448275862069,9.421745089420734,4,38.0,0.19108121806743114,4,38.0
42775.0,6,62.0,2.2962962962962963,9.115359599780156,6,80.0,0.20389363810494102,6,80.0
42780.0,7,97.0,3.4642857142857144,8.031253464300857,7,121.0,0.15381838287464802,7,121.0
42785.0,10,113.0,3.6451612903225805,6.335366016121703,8,120.0,0.07820982043479077,8,120.0
42790.0,8,150.0,4.6875,7.886947024675997,8,151.0,0.18673490381852284,8,151.0
42795.0,2,7.0,0.21212121212121213,9.834579557624927,2,35.0,0.3546428178214311,2,35.0
42800.0,7,32.0,0.9411764705882353,8.746985532302343,3,20.0,0.3055827342968049,3,20.0
42805.0,9,66.0,1.9411764705882353,7.6267797374612085,5,43.0,0.22942327463124174,5,43.0
42810.0,8,77.0,2.264705882352941,8.489262485002858,7,70.0,0.20922120622013354,7,70.0
42815.0,3,21.0,0.65625,8.484410539494451,2,57.0,0.28299895685863274,2,57.0
42820.0,5,16.0,0.47058823529411764,9.087783803613402,4,30.0,0.13535557247951369,4,30.0
42825.0,6,37.0,1.2333333333333334,8.24611963391353,4,58.0,0.25766042359167685,4,58.0
42830.0,6,53.0,1.7096774193548387,9.631458156574748,5,71.0,0.1678355647550215,5,71.0
42835.0,4,29.0,0.9666666666666667,10.273330825264937,3,56.0,0.29481670527722187,3,56.0
42840.0,4,49.0,1.6896551724137931,9.835494691067224,3,58.0,0.19938465657534862,3,58.0
42845.0,4,25.0,0.8620689655172413,8.142571418949627,1,43.0,0.14256851108599666,1,43.0
42850.0,6,41.0,1.3225806451612903,7.161847427836164,1,10.0,0.37122769036213826,1,10.0
42855.0,8,77.0,2.40625,8.890523256272155,2,11.0,0.2691791723366157,2,11.0
42860.0,6,82.0,2.6451612903225805,8.86498778781855,2,10.0,0.2853279550490172,2,10.0
42865.0,3,52.0,1.625,10.029213661952536,2,22.0,0.5639687133497885,2,22.0
42870.0,4,68.0,2.0,8.922861859890125,3,44.0,0.2597631926572984,3,44.0
42875.0,6,94.0,2.9375,9.666422258400686,5,65.0,0.26332315002721485,5,65.0
42880.0,5,67.0,1.9705882352941178,9.449823303715004,5,82.0,0.31526443373887747,5,82.0
42885.0,8,100.0,3.225806451612903,8.026332653000363,8,115.0,0.20301507154865958,8,115.0
42890.0,4,15.0,0.45454545454545453,8.056013697129426,2,73.0,0.2509981917478861,2,73.0
42895.0,4,27.0,0.7714285714285715,8.084548323577504,3,39.0,0.1252458808610218,3,39.0
42900.0,5,23.0,0.6388888888888888,8.791481028963464,4,29.0,0.10448013101322244,4,29.0
42905.0,10,64.0,1.7297297297297298,8.492478870653079,5,31.0,0.15287603625877935,5,31.0
42910.0,12,118.0,3.3714285714285714,6.999860159902945,6,58.0,0.22311443842192386,6,58.0
42915.0,8,113.0,3.2285714285714286,7.606999902456359,4,62.0,0.2509420471987894,4,62.0
42920.0,15,176.0,5.0285714285714285,5.76677570989568,6,88.0,0.13517463468961746,6,88.0
42925.0,13,156.0,4.216216216216216,7.027499848721479,1,50.0,0.26184658871941474,1,50.0
42930.0,13,210.0,5.675675675675675,7.183379330347607,1,14.0,0.4620603452084926,1,14.0
42935.0,12,266.0,8.06060606060606,7.597189772341879,0,0.0,0.5912619163290364,0,0.0
42940.0,13,330.0,10.3125,6.730959727889685,0,0.0,0.0135432584877417,0,0.0
42945.0,9,166.0,5.533333333333333,6.5315428967299,0,0.0,1.0,0,0.0
42950.0,7,159.0,5.3,8.418049559488615,0,0.0,0.9430489451133178,0,0.0
42955.0,3,55.0,1.71875,8.09081439430227,0,0.0,0.03606189768107242,0,0.0
42960.0,4,62.0,1.9375,8.377830939973197,2,47.0,0.4070963481298375,2,47.0
42965.0,8,90.0,2.5714285714285716,7.555595501532166,5,169.0,0.32739721388582893,5,169.0
42970.0,14,133.0,3.41025641025641,6.81677870297847,9,168.0,0.214210651045437,9,168.0
42975.0,12,169.0,4.225,6.7166309655016025,6,209.0,0.19614192627297344,6,209.0
42980.0,8,104.0,2.6,7.28249397345827,7,179.0,0.16809826098859376,7,179.0
42985.0,4,16.0,0.3902439024390244,7.636922293222784,2,70.0,0.27360866214025376,2,70.0
42990.0,6,37.0,0.9487179487179487,9.092781322158247,3,35.0,0.38316138643883046,3,35.0
42995.0,5,42.0,1.1666666666666667,9.747400523283636,4,29.0,0.1308382030810556,4,29.0
43000.0,8,76.0,2.054054054054054,9.240152655630556,7,116.0,0.16476477846193177,7,116.0
43005.0,4,39.0,1.1470588235294117,9.162316139376813,3,83.0,0.3673479706914096,3,83.0
43010.0,6,61.0,1.7428571428571429,8.662333612041442,4,91.0,0.305591603993416,4,91.0
43015.0,7,96.0,2.5945945945945947,8.298781644445963,5,50.0,0.0840479360631733,5,50.0
43020.0,11,135.0,3.5526315789473686,8.544575922791962,6,79.0,0.24782984384681253,6,79.0
43025.0,12,191.0,4.897435897435898,8.404832255458418,7,116.0,0.3421481080367195,7,116.0
43030.0,8,106.0,2.717948717948718,7.529272578669938,1,71.0,0.2500009657878165,1,71.0
43035.0,8,125.0,3.2051282051282053,8.8592955440464,1,6.0,0.2377606112476811,1,6.0
43040.0,7,114.0,3.0,8.701300914835475,3,10.0,0.25668142612063233,3,10.0
43045.0,8,143.0,3.763157894736842,8.860974347266554,3,32.0,0.3338220612279603,3,32.0
43050.0,7,158.0,4.514285714285714,8.471512183160746,1,55.0,0.21433611126531057,1,55.0
43055.0,10,202.0,5.315789473684211,8.469587985580677,4,59.0,0.26540365703175667,4,59.0
43060.0,4,13.0,0.3611111111111111,7.100505763884524,4,66.0,0.06572089251034884,4,66.0
43065.0,5,19.0,0.5277777777777778,7.373106655008019,3,55.0,0.22500650288530818,3,55.0
43070.0,4,37.0,1.0277777777777777,9.480403118916374,4,56.0,0.362380528340471,4,56.0
43075.0,3,4.0,0.11764705882352941,8.551127855663372,2,26.0,0.26203726565654156,2,26.0
43080.0,6,25.0,0.7142857142857143,6.796265082549984,4,51.0,0.12697108993420744,4,51.0
43085.0,4,30.0,0.8333333333333334,8.967637382088604,3,40.0,0.21354570633503892,3,40.0
43090.0,5,42.0,1.2352941176470589,10.498756607725204,4,43.0,0.22385650918018976,4,43.0
43095.0,6,35.0,1.0606060606060606,9.161762799047045,2,38.0,0.24144723927276981,2,38.0
43100.0,5,56.0,1.696969696969697,7.242031419493886,2,30.0,0.30729377496323507,2,30.0
43105.0,5,48.0,1.4545454545454546,8.107761862629795,0,4.0,0.24738202773747942,0,4.0
43110.0,7,82.0,2.5625,8.499189199489033,2,9.0,5.640486313344455e-05,2,9.0
43115.0,6,101.0,3.15625,8.719777774802541,0,8.0,0.6625680209300997,0,8.0
43120.0,9,142.0,4.057142857142857,8.82356386148898,2,14.0,0.3439270116048376,2,14.0
43125.0,10,135.0,3.6486486486486487,7.5379244182107055,5,31.0,0.25606533262893455,5,31.0
43130.0,7,64.0,1.6842105263157894,7.717234650335302,4,39.0,0.063786318008101,4,39.0
43135.0,7,64.0,1.7777777777777777,8.094198270736417,6,54.0,0.2461112273345202,6,54.0
43140.0,2,18.0,0.5,9.159007286982337,2,95.0,0.2553936609034163,2,95.0
43145.0,8,42.0,1.2,9.086873100000705,6,198.0,0.31802175789015313,6,198.0
43150.0,9,75.0,2.142857142857143,7.105049042744842,9,255.0,0.14039798210417231,9,255.0
43155.0,6,69.0,2.15625,7.90838573381698,6,259.0,0.09465310399297222,6,259.0
43160.0,7,88.0,2.588235294117647,8.475413757948996,5,177.0,0.3018004956813652,5,177.0
43165.0,2,5.0,0.14705882352941177,9.575259334889969,2,68.0,0.09184216410280843,2,68.0
43170.0,3,20.0,0.6666666666666666,9.938634384870788,3,56.0,0.2708611640295739,3,56.0
43175.0,3,19.0,0.59375,9.75694327365178,3,33.0,0.28063401505635244,3,33.0
43180.0,6,42.0,1.3125,8.10634136911807,6,43.0,0.11456493269663531,6,43.0
43185.0,4,31.0,0.9393939393939394,9.196554758205439,4,45.0,0.2526002302409401,4,45.0
43190.0,6,59.0,1.9666666666666666,8.0231937604717,6,60.0,0.19109298013356016,6,60.0
43195.0,7,57.0,1.9655172413793103,8.642105709263332,7,75.0,0.15276034335585784,7,75.0
43200.0,8,90.0,2.903225806451613,8.09783974796031,7,93.0,0.26578695768530686,7,93.0
43205.0,2,40.0,1.2903225806451613,8.89099744800996,2,61.0,0.16325410865044254,2,61.0
43210.0,4,54.0,1.8,10.929648713595956,2,51.0,0.28843840577459146,2,51.0
43215.0,3,6.0,0.2,9.712700328663683,3,40.0,0.3610316514586169,3,40.0
43220.0,5,27.0,0.9,8.022841929987898,5,30.0,0.11768779818097731,5,30.0
43225.0,8,43.0,1.4333333333333333,7.2901468496934205,3,30.0,0.16268640924219177,3,30.0
43230.0,6,57.0,1.9,8.20760403272951,5,51.0,0.0003138488740526325,5,51.0
43235.0,0,0.0,0.0,10.497249586311469,0,4.0,0.35756682044928684,0,4.0
43240.0,1,2.0,0.06060606060606061,10.26247478894863,0,0.0,0.6915845514588859,0,0.0
43245.0,1,2.0,0.058823529411764705,10.399973270873042,0,4.0,0.34516618486218453,0,4.0
43250.0,4,15.0,0.4411764705882353,9.74770183047208,1,1.0,0.3631883069693125,1,1.0
43255.0,9,51.0,1.457142857142857,8.489546004538457,3,15.0,0.3427500424873901,3,15.0
43260.0,7,67.0,1.9705882352941178,7.183093685657352,1,11.0,0.5084600452153879,1,11.0
43265.0,11,113.0,3.6451612903225805,7.124271782137123,2,18.0,0.44768642629833266,2,18.0
43270.0,7,92.0,2.787878787878788,9.193098388072096,1,21.0,0.32432066683688576,1,21.0
43275.0,8,111.0,3.3636363636363638,8.785070903817324,3,32.0,0.2539316907199864,3,32.0
43280.0,8,104.0,3.1515151515151514,7.2703494111281834,3,19.0,0.21707971801688775,3,19.0
43285.0,13,161.0,4.878787878787879,7.252183097829341,3,34.0,0.0035434116337716907,3,34.0
43290.0,10,177.0,5.53125,7.541486774925695,0,29.0,0.597485125477276,0,29.0
43295.0,6,149.0,4.515151515151516,7.399216380050542,0,18.0,0.024880099749006172,0,18.0
43300.0,7,108.0,3.272727272727273,7.860949704051171,0,19.0,0.6245988647923869,0,19.0
43305.0,8,133.0,4.15625,7.846988206750527,2,4.0,0.3929115681588629,2,4.0
43310.0,8,168.0,5.419354838709677,8.43440257107682,3,16.0,0.0006475437482343828,3,16.0
43315.0,10,214.0,6.6875,7.521477123493494,3,71.0,0.18114587321711975,3,71.0
43320.0,5,48.0,1.5483870967741935,7.791007561789052,5,89.0,0.3169725971726377,5,89.0
43325.0,7,63.0,1.96875,6.8338088721679355,6,118.0,0.24462816626876183,6,118.0
43330.0,6,76.0,2.235294117647059,7.398503571231648,5,86.0,0.09805506007043904,5,86.0
43335.0,9,115.0,3.3823529411764706,7.84979673866755,8,106.0,0.1068655177652786,8,106.0
43340.0,5,34.0,0.918918918918919,8.889163364012797,3,38.0,0.1273178609790395,3,38.0
43345.0,6,44.0,1.1,8.553393364955737,4,108.0,0.30997888812455815,4,108.0
43350.0,8,67.0,1.6341463414634145,8.718862371980054,5,125.0,0.12140615882664071,5,125.0
43355.0,8,90.0,2.3076923076923075,8.792624944879828,7,159.0,0.0037910740927280624,7,159.0
43360.0,6,59.0,1.475,8.991778796299949,5,171.0,0.1987839386958817,5,171.0
43365.0,8,68.0,1.837837837837838,7.367899009698679,6,169.0,0.15300871720196155,6,169.0
43370.0,6,45.0,1.2162162162162162,7.860869301131515,4,158.0,0.14093207256850734,4,158.0
43375.0,6,59.0,1.6388888888888888,8.463296765538503,5,151.0,0.32810197391851365,5,151.0
43380.0,8,94.0,2.5405405405405403,9.047476820152658,7,183.0,0.1395114893217927,7,183.0
43385.0,4,44.0,1.1891891891891893,9.705340304230322,4,149.0,0.3052455841647894,4,149.0
43390.0,7,71.0,2.088235294117647,8.244405525055814,5,162.0,0.04587553023829783,5,162.0
43395.0,7,33.0,0.9428571428571428,7.262721889709116,4,78.0,0.19009764721199893,4,78.0
43400.0,8,50.0,1.4705882352941178,7.220917065872768,5,74.0,0.24120145077238817,5,74.0
43405.0,8,81.0,2.4545454545454546,8.344371408344319,6,56.0,0.0002495639574843222,6,56.0
43410.0,2,25.0,0.7142857142857143,8.9524390165068,1,40.0,0.19310020589501514,1,40.0
43415.0,2,35.0,0.9722222222222222,9.398081816679525,1,17.0,0.654333012629621,1,17.0
43420.0,0,0.0,0.0,11.967215202892916,0,0.0,0.5235583208010373,0,0.0
43425.0,1,5.0,0.1282051282051282,11.343894861970059,0,2.0,0.5803967542874412,0,2.0
43430.0,3,13.0,0.37142857142857144,9.400471305466278,3,35.0,0.27901157108895425,3,35.0
43435.0,6,40.0,1.1428571428571428,9.19593187626669,6,62.0,0.297348871498557,6,62.0
43440.0,2,17.0,0.5151515151515151,8.55665213885333,2,44.0,0.18091950738015514,2,44.0
43445.0,6,39.0,1.21875,8.57572279975512,4,48.0,0.19997136016069847,4,48.0
43450.0,3,11.0,0.3235294117647059,9.329736216307218,1,7.0,0.36573407093053667,1,7.0
43455.0,6,33.0,1.1379310344827587,9.283648409679655,3,14.0,0.4225208150721027,3,14.0
43460.0,6,50.0,1.9230769230769231,8.122289374843316,4,23.0,0.3144290720561798,4,23.0
43465.0,6,66.0,2.2758620689655173,7.91467529340555,5,44.0,0.10808586753655978,5,44.0
43470.0,6,43.0,1.4827586206896552,7.0084302484427505,3,20.0,0.13187118415158103,3,20.0
43475.0,8,81.0,2.6129032258064515,7.062030226323558,3,26.0,0.0,3,26.0
43480.0,3,61.0,1.967741935483871,9.57922624380902,0,12.0,0.6543881936229214,0,12.0
43485.0,4,39.0,1.3448275862068966,9.859644583889931,2,5.0,0.3327583906152545,2,5.0
43490.0,0,0.0,0.0,11.860056049829089,0,0.0,0.698242653688824,0,0.0
43495.0,3,10.0,0.35714285714285715,11.152085733222902,1,51.0,0.6237323019393275,1,51.0
43500.0,5,20.0,0.7692307692307693,8.425497873325673,2,68.0,0.35964824159726116,2,68.0
43505.0,9,53.0,1.8275862068965518,8.432445651988134,7,30.0,0.00010351484179716795,7,30.0
43510.0,5,63.0,2.25,8.03506380944151,3,37.0,0.17123059349664185,3,37.0
43515.0,5,88.0,3.259259259259259,8.694543645981978,3,46.0,0.3588336521963798,3,46.0
43520.0,5,64.0,2.3703703703703702,8.259752038132147,3,42.0,0.22337433715246618,3,42.0
43525.0,6,86.0,2.8666666666666667,7.606452053602252,4,23.0,0.0920958334564537,4,23.0
43530.0,9,115.0,3.8333333333333335,7.6928062099229235,7,42.0,0.12503493407489094,7,42.0
43535.0,7,73.0,2.433333333333333,8.41848635078492,7,77.0,0.1775195630593639,7,77.0
43540.0,3,29.0,0.9354838709677419,8.403077232871514,2,59.0,0.3741092139837319,2,59.0
43545.0,6,41.0,1.2424242424242424,8.724533982021683,1,36.0,0.37499759193146387,1,36.0
43550.0,7,69.0,2.090909090909091,8.677064347757376,3,104.0,0.08325995223201722,3,104.0
43555.0,8,106.0,3.533333333333333,9.543319989669365,3,62.0,0.3786545464629262,3,62.0
43560.0,5,92.0,3.066666666666667,7.405406147966505,1,39.0,0.15578677252584378,1,39.0
43565.0,8,125.0,3.787878787878788,8.86859071741635,4,41.0,0.06288543198111576,4,41.0
43570.0,9,168.0,4.9411764705882355,8.560722666981794,5,64.0,0.2988851490893686,5,64.0
43575.0,7,162.0,4.5,7.951055768669156,3,34.0,0.4306964135715197,3,34.0
43580.0,8,198.0,5.823529411764706,7.122611893950741,4,39.0,0.2461999971607632,4,39.0
43585.0,5,87.0,2.4857142857142858,8.423040724446695,3,46.0,0.23022373700165435,3,46.0
43590.0,4,60.0,1.7142857142857142,9.608756516532015,4,60.0,0.058867028690488446,4,60.0
43595.0,8,92.0,2.5555555555555554,9.067730396579497,5,83.0,0.21615887507870907,5,83.0
43600.0,4,24.0,0.6486486486486487,9.027726951524341,2,104.0,0.4325907226492373,2,104.0
43605.0,7,51.0,1.6451612903225807,8.740472144521748,5,73.0,0.3579760854936493,5,73.0
43610.0,5,13.0,0.40625,7.970525124642107,3,65.0,0.1475404493591957,3,65.0
43615.0,8,44.0,1.375,7.579534357190237,5,129.0,0.09308491894275213,5,129.0
43620.0,8,70.0,2.3333333333333335,8.104356780923444,8,165.0,0.1990321578013097,8,165.0
43625.0,8,100.0,3.3333333333333335,7.150540059204244,8,193.0,0.18486455885999717,8,193.0
43630.0,9,86.0,2.606060606060606,7.650083967674266,9,214.0,0.14107438769689162,9,214.0
43635.0,7,96.0,2.823529411764706,8.36291162745082,7,178.0,0.06979086035710193,7,178.0
43640.0,3,24.0,0.7058823529411765,8.279526098367148,3,62.0,0.21410042364866005,3,62.0
43645.0,8,52.0,1.5294117647058822,6.901930860698472,7,72.0,0.07439348005866296,7,72.0
43650.0,10,78.0,2.4375,6.115412382191112,9,91.0,0.06858674372486198,9,91.0
43655.0,8,104.0,3.3548387096774195,7.559063551706011,7,104.0,0.07391218687134378,7,104.0
43660.0,2,10.0,0.3225806451612903,8.18819684576044,2,67.0,0.22869649719118693,2,67.0
43665.0,6,32.0,1.0,7.687125610951439,4,37.0,0.233033769222278,4,37.0
43670.0,6,44.0,1.3333333333333333,8.209327722620026,4,45.0,0.25716992656220933,4,45.0
43675.0,8,61.0,1.7428571428571429,8.782496426823991,6,69.0,0.1089643037337765,6,69.0
43680.0,3,29.0,0.7837837837837838,8.606337859317614,3,69.0,0.14273908678320138,3,69.0
43685.0,7,33.0,0.8918918918918919,8.287540271238175,4,45.0,0.12316471573713021,4,45.0
43690.0,6,57.0,1.5,9.181738738984448,5,66.0,0.25598339174383977,5,66.0
43695.0,6,56.0,1.5135135135135136,8.301837826752184,5,60.0,0.17762899468177412,5,60.0
43700.0,6,86.0,2.4571428571428573,9.225763921343756,5,87.0,0.2226345669786379,5,87.0
43705.0,1,25.0,0.7352941176470589,9.634628105503994,0,69.0,0.21746666370277623,0,69.0
43710.0,6,46.0,1.3529411764705883,9.914076666032287,5,26.0,0.21202558871810992,5,26.0
43715.0,5,62.0,1.7714285714285714,9.576748693147906,4,42.0,0.2868814659723846,4,42.0
43720.0,8,98.0,2.8,7.482429737840603,7,58.0,0.13786394013597558,7,58.0
43725.0,4,10.0,0.29411764705882354,7.399145816106144,1,27.0,0.1006780754570114,1,27.0
43730.0,3,18.0,0.5454545454545454,8.87662771428437,0,1.0,0.4533174638320235,0,1.0
43735.0,6,33.0,1.03125,8.855895555563333,1,3.0,0.2970205623626124,1,3.0
43740.0,10,48.0,1.5483870967741935,8.301729919322321,5,29.0,0.2803967809890434,5,29.0
43745.0,2,10.0,0.3125,8.591249209619162,1,22.0,0.23064477083208304,1,22.0
43750.0,4,26.0,0.8666666666666667,9.685613807393256,3,21.0,0.13636612006867832,3,21.0
43755.0,4,38.0,1.4074074074074074,9.134468993463203,2,18.0,6.77440971511771e-05,2,18.0
43760.0,6,65.0,2.4074074074074074,8.019291660967939,2,34.0,0.4071632977547764,2,34.0
43765.0,5,68.0,2.4285714285714284,8.23668797062122,1,21.0,0.45285294515730934,1,21.0
43770.0,2,60.0,2.2222222222222223,10.377371102667999,1,28.0,0.3864165868837876,1,28.0
43775.0,2,6.0,0.23076923076923078,11.523256967111763,2,8.0,0.47088411947213504,2,8.0
43780.0,5,24.0,0.8888888888888888,9.45926760239076,3,29.0,0.42526164008036976,3,29.0
43785.0,4,23.0,0.8214285714285714,8.582191645203215,3,14.0,0.2608228311509367,3,14.0
43790.0,5,46.0,1.7692307692307692,9.75134196587563,4,55.0,0.41936727881753566,4,55.0
43795.0,4,53.0,1.8275862068965518,9.632400114806869,3,24.0,0.3961069255643608,3,24.0
43800.0,10,89.0,3.0689655172413794,7.120248165417745,7,50.0,0.10843588494476726,7,50.0
43805.0,5,59.0,1.84375,8.050997877933403,2,24.0,0.2645942014757861,2,24.0
43810.0,3,28.0,0.8235294117647058,9.645456739206947,2,25.0,0.0,2,25.0
43815.0,2,35.0,1.0606060606060606,11.39209205909371,2,35.0,0.23634842974465312,2,35.0
43820.0,3,48.0,1.5,10.68840002071034,2,54.0,0.5412661982629831,2,54.0
43825.0,3,59.0,1.84375,8.79714179819911,3,94.0,0.4278150320395638,3,94.0
43830.0,6,79.0,2.6333333333333333,8.992592305815268,6,109.0,0.16084910386699525,6,109.0
43835.0,4,29.0,1.0357142857142858,6.837356944260073,2,57.0,0.19212235980140943,2,57.0
43840.0,5,37.0,1.2333333333333334,7.615540788143571,5,70.0,0.2793920727899876,5,70.0
43845.0,4,44.0,1.6923076923076923,9.914733811302707,4,82.0,0.007769419357290993,4,82.0
43850.0,5,69.0,2.76,10.004262522696376,5,107.0,0.13929995777372578,5,107.0
43855.0,3,73.0,2.8076923076923075,10.7150774245411,3,125.0,0.5061061162444807,3,125.0
43860.0,4,89.0,3.423076923076923,7.832762084406506,3,130.0,0.17010134198212346,3,130.0
43865.0,4,34.0,1.3076923076923077,9.314369362269698,4,102.0,0.2983466480064127,4,102.0
43870.0,4,23.0,0.8846153846153846,7.811349946224799,4,54.0,0.1016418365645829,4,54.0
43875.0,6,45.0,1.5517241379310345,9.057282348978308,5,74.0,0.29308410162577825,5,74.0
43880.0,7,70.0,2.5,8.235438794081336,6,100.0,0.2584722269701947,6,100.0
43885.0,11,110.0,3.6666666666666665,8.052939929355514,11,141.0,0.04533338457986769,11,141.0
43890.0,12,166.0,5.354838709677419,7.1270495794881485,12,203.0,0.14743010805439957,12,203.0
43895.0,5,41.0,1.2058823529411764,6.772093847879245,4,123.0,0.19150245415363276,4,123.0
43900.0,7,61.0,1.7941176470588236,7.972256593101794,5,101.0,0.09400643852891608,5,101.0
43905.0,6,52.0,1.5757575757575757,9.336187118930532,6,71.0,0.25119074572371797,6,71.0
43910.0,5,60.0,1.875,9.710188842317967,5,80.0,0.25670950633459827,5,80.0
43915.0,1,3.0,0.08823529411764706,8.61790416427977,0,11.0,0.5896941243921634,0,11.0
43920.0,4,7.0,0.21875,9.333769461030984,2,16.0,0.3783215117906022,2,16.0
43925.0,2,7.0,0.22580645161290322,9.612397013435821,2,7.0,0.23352640594606483,2,7.0
43930.0,3,22.0,0.6285714285714286,8.971507064875338,3,17.0,0.3956429821683258,3,17.0
43935.0,2,15.0,0.45454545454545453,10.14764718473849,2,15.0,0.4191921191628435,2,15.0
43940.0,5,32.0,0.9142857142857143,9.994846335323635,4,31.0,0.3113730055042053,4,31.0
43945.0,3,45.0,1.3235294117647058,9.301001421746713,3,45.0,0.2385212768305179,3,45.0
43950.0,5,67.0,1.9142857142857144,7.705770029013578,4,67.0,0.3179598751238427,4,67.0
43955.0,5,80.0,2.1052631578947367,6.975215811900759,5,82.0,0.2692299661391649,5,82.0
43960.0,9,118.0,3.4705882352941178,7.246481198233221,8,118.0,0.1776740598467642,8,118.0
43965.0,2,12.0,0.375,8.68720046462003,1,60.0,0.247535347951761,1,60.0
43970.0,4,31.0,0.96875,9.877545850600686,3,20.0,0.3111455203087182,3,20.0
43975.0,2,32.0,0.9696969696969697,10.483964812773573,1,16.0,0.3632473697404962,1,16.0
43980.0,4,46.0,1.393939393939394,9.97910927484802,3,25.0,0.3852563082842899,3,25.0
43985.0,5,39.0,1.1470588235294117,9.925724464310022,4,20.0,0.27562984869019586,4,20.0
43990.0,6,63.0,2.032258064516129,8.694826033081219,5,34.0,0.14914226601715094,5,34.0
43995.0,3,51.0,1.7586206896551724,8.447916001267844,2,29.0,0.26125163303213733,2,29.0
44000.0,3,66.0,2.4444444444444446,9.82386695827377,2,27.0,0.332895592804263,2,27.0
44005.0,4,71.0,2.3666666666666667,9.973949675482404,3,25.0,0.39799723063604814,3,25.0
44010.0,7,97.0,3.129032258064516,10.174159080884936,6,46.0,0.07093110115932784,6,46.0
44015.0,6,86.0,2.8666666666666667,8.465886960614679,4,33.0,0.192697841883162,4,33.0
44020.0,7,118.0,3.806451612903226,9.704025767897035,4,49.0,0.3332237455274257,4,49.0
44025.0,1,2.0,0.06060606060606061,9.124019158736981,1,11.0,0.29945199926205823,1,11.0
44030.0,4,12.0,0.36363636363636365,10.43846995128752,2,8.0,0.0010045414443313639,2,8.0
44035.0,0,0.0,0.0,11.497204984012441,0,0.0,0.7826556708261412,0,0.0
44040.0,1,3.0,0.10714285714285714,10.125329342704239,0,9.0,0.5236001517882652,0,9.0
44045.0,3,13.0,0.48148148148148145,9.825134980151702,2,9.0,0.472592719246174,2,9.0
44050.0,4,24.0,0.75,9.424826888802942,2,19.0,0.20637247427627084,2,19.0
44055.0,7,53.0,1.65625,7.465884515822202,4,40.0,0.36559975330942157,4,40.0
44060.0,9,86.0,2.5294117647058822,7.232780571270266,6,67.0,0.07752732805694545,6,67.0
44065.0,4,45.0,1.3235294117647058,9.51771890528845,1,20.0,0.5125722949483004,1,20.0
44070.0,5,55.0,1.4864864864864864,9.430659702162353,2,24.0,0.31047489942278345,2,24.0
44075.0,3,33.0,0.8461538461538461,9.876240022537162,1,13.0,0.33021068558915595,1,13.0
44080.0,5,55.0,1.4473684210526316,8.863311105866547,2,20.0,0.2551325796423577,2,20.0
44085.0,4,40.0,1.0526315789473684,9.003109937674314,2,30.0,0.4628900079572275,2,30.0
44090.0,5,59.0,1.6857142857142857,9.459094402682428,3,55.0,0.20415253901022487,3,55.0
44095.0,5,80.0,2.4242424242424243,9.80444326245643,3,57.0,0.21908555123208878,3,57.0
44100.0,7,112.0,3.393939393939394,9.416378837857161,5,69.0,0.34618236401933944,5,69.0
44105.0,3,44.0,1.3333333333333333,8.16973499231207,2,14.0,0.1905998361071392,2,14.0
44110.0,4,64.0,2.4615384615384617,9.879908553488956,3,28.0,0.19094930048940567,3,28.0
44115.0,2,54.0,2.16,11.344837248698028,1,30.0,0.4175784314767258,1,30.0
44120.0,6,71.0,2.730769230769231,8.644151404501205,3,39.0,0.13584724298160045,3,39.0
