step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,GS_cluster_1828212480_99165374_stopped,GS_cluster_1828212480_99165374_accumulated_waiting_time,GS_cluster_1828212480_99165374_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
11380.0,2,13.0,4.333333333333333,6.179677394079441,2,14.0,1.7143294600167166e-05,2,14.0
11385.0,2,23.0,7.666666666666667,3.838203890286255,2,24.0,0.0,2,24.0
11390.0,2,33.0,8.25,6.636233265303614,2,34.0,0.3080407464274599,2,34.0
11395.0,3,44.0,11.0,2.787893807196329,3,45.0,0.1802866610829874,3,45.0
11400.0,3,59.0,14.75,3.709268397696314,3,60.0,0.24008041870621968,3,60.0
11405.0,3,74.0,12.333333333333334,7.031559827972291,3,75.0,0.1762009209469082,3,75.0
11410.0,3,89.0,12.714285714285714,6.646202219749731,3,90.0,0.1117748299067234,3,90.0
11415.0,3,104.0,14.857142857142858,9.260760233535578,3,105.0,0.3811875099148637,3,105.0
11420.0,3,119.0,17.0,7.235110097900811,3,120.0,0.32783566899836214,3,120.0
11425.0,3,134.0,14.88888888888889,7.391314864844937,3,135.0,0.3798007859999107,3,135.0
11430.0,4,152.0,15.2,8.153643509633762,4,153.0,0.28112843114231945,4,153.0
11435.0,2,11.0,1.2222222222222223,6.179698827595386,2,110.0,0.20279028625571058,2,110.0
11440.0,2,13.0,1.625,5.834539054438033,2,61.0,0.19288984568021386,2,61.0
11445.0,4,26.0,2.888888888888889,7.866110962142579,4,74.0,0.20003225602158214,4,74.0
11450.0,4,46.0,4.6,8.06990197161926,4,94.0,0.31574841074555365,4,94.0
11455.0,0,0.0,0.0,7.873903104061856,0,32.0,0.14579364729723632,0,32.0
11460.0,1,5.0,0.625,12.44174391369651,1,5.0,0.0,1,5.0
11465.0,1,10.0,1.25,14.600705613335466,1,10.0,0.5,1,10.0
11470.0,0,0.0,0.0,10.755831674923046,0,0.0,0.3694701101558005,0,0.0
11475.0,1,3.0,0.5,12.634612911743138,1,3.0,3.2970143128018346e-05,1,3.0
11480.0,1,8.0,1.6,12.043769992322126,1,8.0,0.6337596906431237,1,8.0
11485.0,1,13.0,1.8571428571428572,12.540522188024463,1,13.0,0.4190398241966559,1,13.0
11490.0,2,4.0,0.8,8.366020631198575,2,4.0,0.48710216715494425,2,4.0
11495.0,2,14.0,2.3333333333333335,11.768540043709498,2,14.0,0.5728366742860876,2,14.0
11500.0,0,0.0,0.0,9.018623412108957,0,0.0,0.9271367798626537,0,0.0
11505.0,0,0.0,0.0,10.983602917246335,0,0.0,0.026626706471793913,0,0.0
11510.0,1,5.0,0.7142857142857143,13.403646746473893,1,5.0,0.4759042619178365,1,5.0
11515.0,1,10.0,1.4285714285714286,8.724822067458033,1,10.0,0.3825183102181985,1,10.0
11520.0,3,20.0,3.3333333333333335,7.07183468475261,3,20.0,0.0003976515290241551,3,20.0
11525.0,1,7.0,1.1666666666666667,8.455396732945786,1,13.0,0.08413340483138997,1,13.0
11530.0,1,12.0,2.4,9.519936944885277,1,12.0,0.0,1,12.0
11535.0,1,17.0,4.25,11.838229500738603,1,17.0,0.0,1,17.0
11540.0,1,22.0,7.333333333333333,5.275904063720591,1,22.0,0.0,1,22.0
11545.0,1,27.0,6.75,12.45201124186329,1,27.0,0.5,1,27.0
11550.0,1,32.0,8.0,10.022366692946074,1,32.0,0.0,1,32.0
11555.0,0,0.0,0.0,10.84020023266704,0,0.0,1.0,0,0.0
11560.0,0,0.0,0.0,11.829209042831442,0,0.0,0.09565052398332766,0,0.0
11565.0,0,0.0,0.0,15.550529321871322,0,0.0,1.0,0,0.0
11570.0,0,0.0,0.0,18.24909297075989,0,0.0,1.0,0,0.0
11575.0,0,0.0,0.0,14.75491326689427,0,0.0,0.9871610612650639,0,0.0
11580.0,0,0.0,0.0,15.462386839045719,0,0.0,1.0,0,0.0
11585.0,0,0.0,0.0,18.51118924516017,0,0.0,1.0,0,0.0
11590.0,0,0.0,0.0,14.29810668739778,0,0.0,0.962095366400516,0,0.0
11595.0,0,0.0,0.0,13.087551833233958,0,0.0,0.4933624318329814,0,0.0
11600.0,2,4.0,2.0,0.005626042773739712,2,4.0,0.00023353011597082788,2,4.0
11605.0,1,8.0,2.0,8.401260187517734,1,8.0,0.45139980143534286,1,8.0
11610.0,1,13.0,3.25,10.415075288149731,1,13.0,0.0,1,13.0
11615.0,1,18.0,3.6,12.389864614000235,1,18.0,0.6375744176363211,1,18.0
11620.0,1,23.0,3.8333333333333335,7.367969980632705,1,23.0,0.4031487916503103,1,23.0
11625.0,2,30.0,4.285714285714286,6.958484947205974,2,30.0,0.10269044594560044,2,30.0
11630.0,0,0.0,0.0,10.998238178514798,0,5.0,0.23947961887327532,0,5.0
11635.0,0,0.0,0.0,12.239167710570415,0,0.0,0.9717106890027113,0,0.0
11640.0,0,0.0,0.0,12.66522908370131,0,0.0,0.823740785239008,0,0.0
11645.0,1,2.0,0.5,9.888898295197594,1,2.0,0.5466955578646088,1,2.0
11650.0,2,9.0,3.0,0.09964376081958597,2,9.0,0.005609588383003253,2,9.0
11655.0,3,24.0,6.0,3.0986678480152245,3,24.0,0.0,3,24.0
11660.0,2,29.0,5.8,4.9356796818832605,2,29.0,0.0,2,29.0
11665.0,2,39.0,6.5,8.717536664025515,2,39.0,0.23417592919710872,2,39.0
11670.0,2,49.0,7.0,11.103238172055509,2,49.0,0.42700273552238044,2,49.0
11675.0,2,59.0,7.375,10.429083065128172,2,59.0,0.46357075021539806,2,59.0
11680.0,3,70.0,8.75,5.887900645809227,3,70.0,0.23845455805669216,3,70.0
11685.0,5,93.0,11.625,4.553742802218722,5,93.0,0.2468246589961008,5,93.0
11690.0,6,122.0,13.555555555555555,4.28475569540792,6,122.0,0.2466300616373889,6,122.0
11695.0,1,9.0,0.9,6.390720173635794,1,33.0,0.2955693998416555,1,33.0
11700.0,1,14.0,1.4,10.295171696241043,1,14.0,0.390245354946455,1,14.0
11705.0,2,23.0,2.3,11.106051702508816,2,23.0,0.32738392563045754,2,23.0
11710.0,0,0.0,0.0,10.400377436812107,0,0.0,0.38778128833667724,0,0.0
11715.0,1,3.0,0.6,11.22096263543531,1,3.0,0.00017655925945543718,1,3.0
11720.0,1,8.0,2.0,10.258437977948516,1,8.0,0.0,1,8.0
11725.0,0,0.0,0.0,8.468144445959553,0,0.0,0.5717554446678653,0,0.0
11730.0,1,3.0,0.75,10.609256204421124,1,3.0,0.0005467944422288106,1,3.0
11735.0,1,8.0,4.0,6.779965479729055,1,8.0,0.0,1,8.0
11740.0,1,13.0,6.5,6.665968048769339,1,13.0,0.4587387781035169,1,13.0
11745.0,0,0.0,0.0,12.637119842511646,0,0.0,0.9872482759245398,0,0.0
11750.0,0,0.0,0.0,8.614780167140637,0,0.0,0.11864347711787454,0,0.0
11755.0,1,3.0,1.0,9.043709089269997,1,3.0,2.40095782915682e-05,1,3.0
11760.0,1,8.0,2.6666666666666665,7.958392882058303,1,8.0,0.0,1,8.0
11765.0,0,0.0,0.0,10.075280584815985,0,0.0,1.0,0,0.0
11770.0,0,0.0,0.0,13.836930681450783,0,0.0,0.8395228351553802,0,0.0
11775.0,0,0.0,0.0,12.899287308692232,0,0.0,0.723470061055215,0,0.0
11780.0,1,3.0,1.0,7.248527172411801,1,3.0,0.012463957794210478,1,3.0
11785.0,2,12.0,4.0,4.470783679546595,2,12.0,0.0,2,12.0
11790.0,2,22.0,5.5,5.637229669316754,2,22.0,0.0,2,22.0
11795.0,2,32.0,6.4,10.36574243603225,2,32.0,0.23564156201870015,2,32.0
11800.0,2,42.0,7.0,9.134849622957633,2,42.0,0.23774187109879646,2,42.0
11805.0,1,5.0,0.7142857142857143,10.991666919109404,1,5.0,0.4786852956472384,1,5.0
11810.0,1,10.0,1.4285714285714286,10.042286401839274,1,10.0,0.1826862022772116,1,10.0
11815.0,0,0.0,0.0,14.1706205353463,0,0.0,0.741080075887827,0,0.0
11820.0,1,3.0,0.75,9.179127535905756,1,3.0,0.49912944862537584,1,3.0
11825.0,0,0.0,0.0,6.444938027897947,0,0.0,0.011384800199534173,0,0.0
11830.0,1,5.0,1.25,11.499481071951369,1,5.0,0.0,1,5.0
11835.0,1,10.0,2.5,10.619406203871856,1,10.0,0.2282903338284311,1,10.0
11840.0,2,17.0,3.4,8.291091268232536,2,17.0,0.211472584956222,2,17.0
11845.0,3,28.0,4.666666666666667,7.397329242046621,3,28.0,0.0008951980801683864,3,28.0
11850.0,2,18.0,3.6,6.56641508089857,2,18.0,0.0,2,18.0
11855.0,2,28.0,4.666666666666667,8.4455296972563,2,28.0,0.0,2,28.0
11860.0,0,0.0,0.0,12.070994322063296,0,0.0,0.9487761148906376,0,0.0
11865.0,0,0.0,0.0,13.108990109708072,0,0.0,0.47298570003312096,0,0.0
11870.0,0,0.0,0.0,10.96864392065869,0,0.0,0.5544239350690956,0,0.0
11875.0,0,0.0,0.0,13.272047589367148,0,0.0,1.0,0,0.0
11880.0,0,0.0,0.0,10.275636025591867,0,0.0,0.6105495540327621,0,0.0
11885.0,0,0.0,0.0,16.186069889067376,0,0.0,0.9530557339249128,0,0.0
11890.0,0,0.0,0.0,9.434527392421312,0,0.0,0.4681401111451853,0,0.0
11895.0,1,2.0,0.6666666666666666,8.964257994131566,1,2.0,0.00019245953646555272,1,2.0
11900.0,1,7.0,3.5,4.057786644651688,1,7.0,0.0,1,7.0
11905.0,1,12.0,3.0,10.641021839567468,1,12.0,0.2388176594993592,1,12.0
11910.0,1,1.0,0.25,7.179600717209516,1,1.0,0.2952391843879784,1,1.0
11915.0,2,8.0,2.0,6.204021999964157,2,8.0,0.00028818386609255164,2,8.0
11920.0,2,18.0,4.5,5.906600352024027,2,18.0,0.21635880292052834,2,18.0
11925.0,2,28.0,7.0,3.8725525067618642,2,28.0,0.0022160653433665246,2,28.0
11930.0,3,43.0,10.75,3.776394759032838,3,43.0,1.5379035639283672e-06,3,43.0
11935.0,3,58.0,11.6,4.539034111912452,3,58.0,0.14723149237324026,3,58.0
11940.0,0,0.0,0.0,6.53945732756591,0,13.0,0.30504338525131813,0,13.0
11945.0,2,5.0,0.8333333333333334,11.540465552952368,2,18.0,0.4811659364445995,2,18.0
11950.0,2,15.0,2.5,7.176521302796122,2,28.0,0.013924091165681675,2,28.0
11955.0,2,25.0,4.166666666666667,6.989765225324504,2,38.0,0.3315017043740336,2,38.0
11960.0,2,35.0,5.833333333333333,8.999340314458133,2,48.0,0.30003180261634377,2,48.0
11965.0,2,45.0,11.25,6.934915781223738,2,58.0,0.31128597999070035,2,58.0
11970.0,2,55.0,13.75,5.766920034157822,2,68.0,0.0,2,68.0
11975.0,2,65.0,16.25,7.965610275855299,2,78.0,0.0,2,78.0
11980.0,2,75.0,15.0,9.461070400676443,2,88.0,0.3135613737780772,2,88.0
11985.0,2,85.0,14.166666666666666,7.295894852410544,2,98.0,0.0,2,98.0
11990.0,2,95.0,19.0,7.7098146673580725,2,108.0,0.26071919130933513,2,108.0
11995.0,2,105.0,26.25,6.972716285289532,2,118.0,0.3218095940314854,2,118.0
12000.0,2,115.0,23.0,6.045741381247081,2,128.0,0.0,2,128.0
12005.0,2,125.0,20.833333333333332,11.495781661010547,2,138.0,0.329797418787309,2,138.0
12010.0,2,135.0,27.0,10.128666504963387,2,148.0,0.406543809665051,2,148.0
12015.0,3,147.0,29.4,6.751003639892756,3,160.0,0.33719393449964236,3,160.0
12020.0,1,7.0,1.1666666666666667,7.278911354979168,1,82.0,0.2573866416677433,1,82.0
12025.0,4,21.0,3.5,4.214648396517826,4,89.0,0.0002885161159249867,4,89.0
12030.0,1,8.0,1.1428571428571428,9.00233638323546,1,87.0,0.10916737645290074,1,87.0
12035.0,1,13.0,1.625,13.855631678515463,1,88.0,0.0,1,88.0
12040.0,1,18.0,3.0,14.392410680069702,1,93.0,0.6397780049095743,1,93.0
12045.0,0,0.0,0.0,10.08861598215749,0,0.0,0.5927665115141666,0,0.0
12050.0,2,4.0,0.5,9.760553726696774,2,4.0,0.5611988094162315,2,4.0
12055.0,2,14.0,1.5555555555555556,10.298500303721179,2,14.0,0.3475685879838767,2,14.0
12060.0,3,29.0,3.625,7.839366207621413,3,29.0,0.31943351705823325,3,29.0
12065.0,5,49.0,4.9,7.280137727388064,5,44.0,0.07991190682020906,5,44.0
12070.0,6,77.0,7.0,7.831023733762777,6,72.0,0.24356914476248373,6,72.0
12075.0,0,0.0,0.0,7.64918407845381,0,41.0,0.386123391720137,0,41.0
12080.0,0,0.0,0.0,11.352332610560827,0,0.0,0.4658110082561855,0,0.0
12085.0,1,3.0,0.42857142857142855,13.084843813819436,1,3.0,0.4879704200306401,1,3.0
12090.0,1,8.0,1.3333333333333333,11.33353107608498,1,8.0,0.615015042793275,1,8.0
12095.0,1,13.0,2.1666666666666665,8.498586666305165,1,13.0,0.2909416813905226,1,13.0
12100.0,2,21.0,3.5,8.930619622691522,2,21.0,0.39361400989446216,2,21.0
12105.0,1,8.0,1.1428571428571428,9.889469908244672,1,8.0,0.3101192832861958,1,8.0
12110.0,2,18.0,2.5714285714285716,7.550813872984719,2,18.0,0.11785112844466267,2,18.0
12115.0,3,32.0,4.571428571428571,8.434135260823663,3,32.0,0.3549816726011278,3,32.0
12120.0,2,38.0,5.428571428571429,8.787874049948115,2,38.0,0.4770069243481059,2,38.0
12125.0,2,48.0,5.333333333333333,8.314402910207225,2,48.0,0.0,2,48.0
12130.0,2,58.0,6.444444444444445,10.269652214112861,2,58.0,0.43779536282810216,2,58.0
12135.0,2,68.0,8.5,11.377950215781047,2,68.0,0.5606625672213925,2,68.0
12140.0,3,79.0,13.166666666666666,6.100194849018667,3,79.0,0.33674788637056674,3,79.0
12145.0,2,7.0,0.875,6.006076914110966,2,45.0,0.22414188859294126,2,45.0
12150.0,5,26.0,2.888888888888889,7.460794071927383,5,64.0,0.2584910982434717,5,64.0
12155.0,2,15.0,1.6666666666666667,6.213038692549507,2,70.0,0.0696699528221,2,70.0
12160.0,3,29.0,2.9,10.796639055105477,3,67.0,5.963742523352206e-05,3,67.0
12165.0,0,0.0,0.0,10.767752522662562,0,23.0,0.3953975918430284,0,23.0
12170.0,0,0.0,0.0,12.81369275782891,0,0.0,0.8313368409713968,0,0.0
12175.0,1,1.0,0.3333333333333333,9.849036712915153,1,1.0,0.004207801121054767,1,1.0
12180.0,1,6.0,2.0,11.742199655494138,1,6.0,0.0,1,6.0
12185.0,1,11.0,2.75,13.183686702287392,1,11.0,0.642661385861942,1,11.0
12190.0,1,16.0,4.0,12.373290603346454,1,16.0,0.6550035137019936,1,16.0
12195.0,0,0.0,0.0,12.933776069995371,0,0.0,0.5154935476309047,0,0.0
12200.0,0,0.0,0.0,16.066547616527824,0,0.0,0.9689370912810005,0,0.0
12205.0,0,0.0,0.0,12.90049805300861,0,0.0,0.5997013484679531,0,0.0
12210.0,2,4.0,0.5,9.21302988731101,2,4.0,0.3938134029057575,2,4.0
12215.0,3,15.0,2.142857142857143,8.160192856371683,3,12.0,0.32170407697258263,3,12.0
12220.0,3,30.0,4.285714285714286,4.803747834741754,3,27.0,0.2779407414240413,3,27.0
12225.0,4,41.0,5.125,4.589066014105235,4,38.0,0.0829202455246089,4,38.0
12230.0,5,64.0,7.111111111111111,5.123548082020857,5,61.0,3.6768600835764136e-06,5,61.0
12235.0,4,77.0,8.555555555555555,5.670862862625961,4,74.0,0.1959536507723901,4,74.0
12240.0,4,97.0,9.7,8.410049953244151,4,94.0,0.4152248198541746,4,94.0
12245.0,4,117.0,11.7,6.6228415739744975,4,114.0,0.395261311349898,4,114.0
12250.0,5,139.0,12.636363636363637,5.637494075689688,5,136.0,0.18516032746244154,5,136.0
12255.0,7,171.0,15.545454545454545,5.306715299988722,7,168.0,0.12081446672295505,7,168.0
12260.0,7,206.0,17.166666666666668,5.338429387514101,7,203.0,0.12154670109798302,7,203.0
12265.0,7,241.0,18.53846153846154,6.295553130124418,7,238.0,0.11357500527916176,7,238.0
12270.0,7,276.0,23.0,3.3412212894855173,7,273.0,0.037479112300436414,7,273.0
12275.0,8,313.0,24.076923076923077,5.481268376578237,8,310.0,5.9217150699181845e-06,8,310.0
12280.0,7,346.0,28.833333333333332,4.818122886115167,7,343.0,0.21679991339783333,7,343.0
12285.0,7,381.0,27.214285714285715,7.0135655978754965,7,378.0,0.08015647456136699,7,378.0
12290.0,8,418.0,32.15384615384615,5.275467931145651,8,415.0,1.0452070583384588e-05,8,415.0
12295.0,8,458.0,32.714285714285715,6.662117503738878,8,455.0,0.16709817025249857,8,455.0
12300.0,0,0.0,0.0,9.32280935485047,0,58.0,0.5296641536802085,0,58.0
12305.0,1,3.0,0.2727272727272727,11.507320918939463,0,0.0,0.7659996836058426,0,0.0
12310.0,0,0.0,0.0,14.404054577526946,0,0.0,1.0,0,0.0
12315.0,0,0.0,0.0,12.021742021938877,0,0.0,0.9852267639290966,0,0.0
12320.0,0,0.0,0.0,10.800115311941598,0,0.0,0.972670684425696,0,0.0
12325.0,0,0.0,0.0,12.802499055767225,0,0.0,0.6089151492427546,0,0.0
12330.0,1,3.0,0.75,11.562913591316804,1,3.0,0.49596991465491325,1,3.0
12335.0,1,8.0,2.0,8.499640788208,1,8.0,0.047146902596593675,1,8.0
12340.0,2,18.0,4.5,7.639089814357849,2,18.0,0.3187177367415109,2,18.0
12345.0,2,28.0,5.6,8.12673847894455,2,28.0,0.3149980897361858,2,28.0
12350.0,1,23.0,3.8333333333333335,9.542547528995017,1,23.0,0.32214411297076456,1,23.0
12355.0,3,34.0,4.857142857142857,8.335622584279989,2,33.0,0.4406514293236013,2,33.0
12360.0,3,47.0,5.875,8.736017444467397,3,42.0,0.33205077361877355,3,42.0
12365.0,3,62.0,8.857142857142858,6.849561718121266,3,57.0,0.0011295926973889402,3,57.0
12370.0,1,5.0,1.25,4.5800184567547495,1,5.0,0.0,1,5.0
12375.0,1,10.0,2.0,11.52902439455958,1,10.0,0.0,1,10.0
12380.0,0,0.0,0.0,10.925868204811579,0,0.0,1.0,0,0.0
12385.0,0,0.0,0.0,15.208633536138512,0,0.0,0.6783775411543007,0,0.0
12390.0,0,0.0,0.0,14.963706599580815,0,0.0,0.5519227683297611,0,0.0
12395.0,1,4.0,1.3333333333333333,7.4618910098812465,1,4.0,0.387595056602098,1,4.0
12400.0,1,4.0,1.0,7.7448598681289305,1,4.0,0.4995572460397974,1,4.0
12405.0,1,9.0,2.25,9.303519603576776,1,9.0,0.2467540378042149,1,9.0
12410.0,2,16.0,4.0,5.750643106524518,2,16.0,0.0003072181902100802,2,16.0
12415.0,2,26.0,5.2,9.448129053989211,2,26.0,2.4303527255375512e-06,2,26.0
12420.0,0,0.0,0.0,10.57350323321492,0,0.0,0.9303335787162256,0,0.0
12425.0,0,0.0,0.0,15.46742182824001,0,0.0,0.9972510743607147,0,0.0
12430.0,0,0.0,0.0,10.05746192501087,0,0.0,0.5672923357259362,0,0.0
12435.0,1,4.0,1.0,8.264463190983271,1,4.0,0.11793825798620652,1,4.0
12440.0,1,4.0,0.8,11.71951193190235,1,4.0,0.6305298932454461,1,4.0
12445.0,1,9.0,1.5,14.789233026947386,1,9.0,0.6529123456436864,1,9.0
12450.0,1,14.0,3.5,11.510561115223965,1,14.0,0.4916873684255822,1,14.0
12455.0,1,19.0,3.8,10.328397005699978,1,19.0,0.2565088972865239,1,19.0
12460.0,2,27.0,5.4,9.149440063371783,2,27.0,0.3279289145364445,2,27.0
12465.0,2,37.0,6.166666666666667,9.96644757034472,2,37.0,0.47593804620443647,2,37.0
12470.0,2,15.0,2.142857142857143,8.711987788037755,2,15.0,0.2834502152178342,2,15.0
12475.0,4,30.0,3.75,7.531851430082667,4,30.0,0.19417784913346986,4,30.0
12480.0,1,8.0,1.0,8.922970833916896,1,13.0,0.49676185069850104,1,13.0
12485.0,2,17.0,1.7,11.359060486976595,2,17.0,0.35057344471383267,2,17.0
12490.0,3,30.0,3.0,8.004048296604433,3,30.0,2.3678787902626917e-05,3,30.0
12495.0,3,45.0,4.5,8.469138571159926,3,45.0,0.23404413331069443,3,45.0
12500.0,3,60.0,7.5,6.859461186410147,3,60.0,0.26609561360498385,3,60.0
12505.0,3,75.0,8.333333333333334,8.874231294974003,3,75.0,0.386793049754605,3,75.0
12510.0,3,90.0,9.0,7.197561785097292,3,90.0,0.20627942808166888,3,90.0
12515.0,5,113.0,11.3,6.301976607277164,5,113.0,0.1602779923157438,5,113.0
12520.0,5,138.0,13.8,5.9599605300076615,5,138.0,0.16041269063177238,5,138.0
12525.0,5,149.0,13.545454545454545,6.4837663370507865,5,149.0,0.09032603317157455,5,149.0
12530.0,6,175.0,17.5,6.116853833261047,6,175.0,0.13632071373312468,6,175.0
12535.0,1,6.0,0.5454545454545454,5.662092409346133,1,83.0,0.16597437142785784,1,83.0
12540.0,2,15.0,1.5,7.51699321125258,2,15.0,0.06167549953433413,2,15.0
12545.0,2,5.0,0.5555555555555556,9.276942416924946,2,5.0,0.32965025342068915,2,5.0
12550.0,3,16.0,1.6,10.975392714978005,3,16.0,0.0023287843344854723,3,16.0
12555.0,1,14.0,2.0,10.01877843632631,1,18.0,0.11396461766224003,1,18.0
12560.0,1,19.0,3.8,12.00038503494756,1,19.0,0.496000849769284,1,19.0
12565.0,0,0.0,0.0,11.764851819866827,0,0.0,0.19401932532486568,0,0.0
12570.0,1,3.0,0.5,11.130668327203738,1,3.0,0.0002979764355930815,1,3.0
12575.0,0,0.0,0.0,11.494388716598513,0,0.0,0.7851654600201718,0,0.0
12580.0,1,3.0,0.6,12.919513953691737,1,3.0,0.4748473230347403,1,3.0
12585.0,0,0.0,0.0,12.502319662718078,0,0.0,1.0,0,0.0
12590.0,0,0.0,0.0,16.895919053820673,0,0.0,0.9944392177714126,0,0.0
12595.0,0,0.0,0.0,14.59345643890261,0,0.0,0.8102767669046405,0,0.0
12600.0,0,0.0,0.0,12.652363803336993,0,0.0,0.6072534270515434,0,0.0
12605.0,1,5.0,1.0,11.076767691888508,1,5.0,0.5462151405670498,1,5.0
12610.0,2,11.0,1.8333333333333333,7.695698941400881,2,11.0,0.004749618900238387,2,11.0
12615.0,1,6.0,1.2,6.508619230105107,1,6.0,0.20207658571660256,1,6.0
12620.0,1,11.0,1.8333333333333333,13.106753436050463,1,11.0,0.6359604016623875,1,11.0
12625.0,0,0.0,0.0,11.86077534436115,0,0.0,0.718598859247805,0,0.0
12630.0,1,4.0,1.0,7.601678408779316,1,4.0,0.19572885167679652,1,4.0
12635.0,1,9.0,2.25,10.099440539687578,1,9.0,0.4411838811224269,1,9.0
12640.0,1,14.0,3.5,6.774052919317472,1,14.0,0.00813500489719356,1,14.0
12645.0,1,19.0,4.75,7.762491871697646,1,19.0,0.0,1,19.0
12650.0,1,24.0,4.8,10.529513426939289,1,24.0,0.4735149082862444,1,24.0
12655.0,0,0.0,0.0,10.37978122876293,0,0.0,0.7104092002805273,0,0.0
12660.0,1,1.0,0.16666666666666666,9.513252944788597,1,1.0,0.43174117879787927,1,1.0
12665.0,1,6.0,1.5,8.974332477653586,1,6.0,0.5032770793898679,1,6.0
12670.0,2,15.0,3.0,7.590693757312389,2,15.0,0.3126547920432755,2,15.0
12675.0,0,0.0,0.0,8.704978562959802,0,0.0,0.45117920943695644,0,0.0
12680.0,2,7.0,1.1666666666666667,10.195262091048374,2,7.0,0.320420435632982,2,7.0
12685.0,3,18.0,2.5714285714285716,7.853313133778519,3,18.0,0.28836353665390296,3,18.0
12690.0,4,35.0,4.375,5.0442848910088305,4,35.0,0.16417009024694681,4,35.0
12695.0,3,29.0,3.2222222222222223,5.949381462098144,3,29.0,0.24813299799906074,3,29.0
12700.0,4,45.0,5.0,7.323341285943187,4,45.0,0.13579425308330087,4,45.0
12705.0,3,59.0,6.555555555555555,8.713995022118691,3,59.0,0.48191289452299096,3,59.0
12710.0,3,74.0,8.222222222222221,8.010914805805864,3,74.0,0.2236168493382155,3,74.0
12715.0,1,4.0,0.5714285714285714,6.942704339779293,1,52.0,0.2682715022550518,1,52.0
12720.0,2,12.0,1.5,7.613425702953789,2,35.0,0.015428473958530914,2,35.0
12725.0,3,27.0,3.0,9.301807226243863,3,24.0,0.24476201052370297,3,24.0
12730.0,3,42.0,4.666666666666667,9.789953766794373,3,39.0,0.31399067380194606,3,39.0
12735.0,4,58.0,7.25,7.46987478742593,4,55.0,0.28360023406113694,4,55.0
12740.0,4,78.0,11.142857142857142,5.523598442018616,4,75.0,0.10571013939801736,4,75.0
12745.0,5,100.0,12.5,6.6355662983556165,5,97.0,0.0001771550464692226,5,97.0
12750.0,0,0.0,0.0,8.563724213523392,0,14.0,0.130200732009051,0,14.0
12755.0,0,0.0,0.0,13.37850175014697,0,0.0,0.930142947987583,0,0.0
12760.0,0,0.0,0.0,16.035838467853587,0,0.0,0.9728197833221394,0,0.0
12765.0,0,0.0,0.0,13.246929030496283,0,0.0,0.7375908995257014,0,0.0
12770.0,0,0.0,0.0,8.961721103420063,0,0.0,0.3173680598456074,0,0.0
12775.0,0,0.0,0.0,10.811715358126394,0,0.0,1.0,0,0.0
12780.0,0,0.0,0.0,7.217318331977497,0,0.0,0.08073346655327235,0,0.0
12785.0,0,0.0,0.0,10.891924876129169,0,0.0,1.0,0,0.0
12790.0,0,0.0,0.0,15.65371865255282,0,0.0,0.9617011237499336,0,0.0
12795.0,0,0.0,0.0,9.114128245975735,0,0.0,0.530415434593158,0,0.0
12800.0,1,3.0,1.0,8.710609874598303,1,3.0,0.4593329817681952,1,3.0
12805.0,2,10.0,2.5,5.346012836710054,2,10.0,0.00035429958078598406,2,10.0
12810.0,2,20.0,5.0,6.736295632375574,2,20.0,0.0,2,20.0
12815.0,0,0.0,0.0,8.728330310883997,0,0.0,1.0,0,0.0
12820.0,0,0.0,0.0,13.75484258355624,0,0.0,1.0,0,0.0
12825.0,0,0.0,0.0,11.806947378812096,0,0.0,1.0,0,0.0
12830.0,0,0.0,0.0,12.624728202320277,0,0.0,0.36512319101830504,0,0.0
12835.0,0,0.0,0.0,12.966486771666785,0,0.0,0.8722528452395777,0,0.0
12840.0,0,0.0,0.0,15.509380924320782,0,0.0,0.8880946574162781,0,0.0
12845.0,1,1.0,0.2,10.545001950452937,1,1.0,0.4438299385817977,1,1.0
12850.0,2,8.0,1.3333333333333333,9.2715665056291,2,8.0,0.2382965176547703,2,8.0
12855.0,2,18.0,3.0,9.695639248914413,2,18.0,0.4302181689170475,2,18.0
12860.0,2,28.0,5.6,7.362438684462239,2,28.0,0.24246402449149565,2,28.0
12865.0,3,43.0,7.166666666666667,8.07444014968213,3,43.0,0.23877073952341052,3,43.0
12870.0,3,58.0,8.285714285714286,7.144572739795165,3,58.0,0.24354878646584577,3,58.0
12875.0,0,0.0,0.0,6.785935758424103,0,39.0,0.2991405130497474,0,39.0
12880.0,3,10.0,1.25,6.7188253124206225,3,49.0,0.1902714224587574,3,49.0
12885.0,2,11.0,1.1,8.588343961585977,2,32.0,0.04656128845731062,2,32.0
12890.0,2,21.0,2.1,9.080631333871226,2,24.0,0.2394997334313246,2,24.0
12895.0,2,15.0,1.5,9.727172676620055,2,18.0,0.11758489570958859,2,18.0
12900.0,2,25.0,2.5,10.926209779638661,2,28.0,0.48107659849541085,2,28.0
12905.0,0,0.0,0.0,11.471119443922884,0,0.0,0.9913411314570513,0,0.0
12910.0,0,0.0,0.0,9.665799876309604,0,0.0,0.34401010365732304,0,0.0
12915.0,0,0.0,0.0,13.555606572523304,0,0.0,0.9427928855920049,0,0.0
12920.0,0,0.0,0.0,14.750970911672706,0,0.0,0.9341886961179621,0,0.0
12925.0,1,1.0,0.2,12.684224173448964,1,1.0,0.211279262737694,1,1.0
12930.0,2,8.0,2.0,7.520549731123277,2,8.0,0.1878794586503801,2,8.0
