step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_2888269153_95968367_stopped,cluster_2888269153_95968367_accumulated_waiting_time,cluster_2888269153_95968367_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
6405.0,3,16.0,0.5925925925925926,10.662325655301254,3,31.0,0.19177260030954454,3,31.0
6410.0,3,31.0,1.1071428571428572,10.075664354315682,3,31.0,0.28249614197642353,3,31.0
6415.0,1,11.0,0.4074074074074074,9.939111801689078,1,11.0,0.11534311083820818,1,11.0
6420.0,3,21.0,0.875,10.491220345525107,2,20.0,0.46172910137922285,2,20.0
6425.0,5,39.0,1.5,9.612671093455523,4,35.0,0.19019674789067134,4,35.0
6430.0,5,56.0,2.24,9.149251444175936,4,53.0,0.3146727397440911,4,53.0
6435.0,2,50.0,2.0,9.919100066107873,2,50.0,0.08884365895025716,2,50.0
6440.0,3,62.0,2.6956521739130435,10.65336318850902,3,72.0,0.4850648156654071,3,72.0
6445.0,4,78.0,3.25,9.950342852249255,4,88.0,0.21981782026771643,4,88.0
6450.0,7,105.0,4.7727272727272725,6.609613939471279,7,122.0,0.08776437584623006,7,122.0
6455.0,3,15.0,0.6521739130434783,7.830912239126324,3,44.0,0.12566893934807652,3,44.0
6460.0,3,30.0,1.4285714285714286,9.31516736338601,3,37.0,0.2062457166197537,3,37.0
6465.0,4,49.0,2.3333333333333335,10.322976743315818,4,56.0,0.28309268893623707,4,56.0
6470.0,4,69.0,3.1363636363636362,9.208520865072824,4,76.0,0.1729528971817028,4,76.0
6475.0,6,91.0,3.9565217391304346,8.14335523785249,5,97.0,0.16150705830667322,5,97.0
6480.0,6,117.0,5.086956521739131,6.719914842806248,5,122.0,0.0029531567775950315,5,122.0
6485.0,5,51.0,2.125,8.363390072337667,3,108.0,0.04077917483364222,3,108.0
6490.0,3,31.0,1.3478260869565217,9.258951700211142,1,46.0,0.4440396343204639,1,46.0
6495.0,3,34.0,1.7,8.353797830324341,2,17.0,0.24850305585868204,2,17.0
6500.0,6,58.0,2.9,7.381656165134679,5,38.0,0.2671102487020489,5,38.0
6505.0,1,3.0,0.13636363636363635,8.317075204842375,1,22.0,0.17136229537275857,1,22.0
6510.0,1,5.0,0.20833333333333334,8.98759466697568,1,7.0,0.575998481720901,1,7.0
6515.0,4,19.0,0.76,10.536033043381897,3,17.0,0.22925518746210302,3,17.0
6520.0,4,31.0,1.24,9.461510518056526,4,33.0,0.28926393645353793,4,33.0
6525.0,5,53.0,2.3043478260869565,9.324585769090746,5,77.0,0.154718736854942,5,77.0
6530.0,3,30.0,1.5,8.183776921323487,2,63.0,0.2336145720681057,2,63.0
6535.0,2,39.0,1.6956521739130435,9.439058315957155,2,61.0,0.3498838989613716,2,61.0
6540.0,0,0.0,0.0,9.739392019316712,0,34.0,0.1781669391974737,0,34.0
6545.0,0,0.0,0.0,12.2773411862676,0,0.0,0.7066038506461934,0,0.0
6550.0,4,10.0,0.4166666666666667,9.825066162176054,2,11.0,0.32387442446348375,2,11.0
6555.0,3,24.0,1.0909090909090908,9.247624817121965,2,15.0,0.3114424823926292,2,15.0
6560.0,2,25.0,1.1904761904761905,9.611602748983463,2,25.0,0.22415663242539913,2,25.0
6565.0,0,0.0,0.0,10.741114299746961,0,1.0,0.5187394074367303,0,1.0
6570.0,0,0.0,0.0,10.17339288719365,0,10.0,0.6890551178380846,0,10.0
6575.0,1,2.0,0.08695652173913043,11.466740555652343,1,12.0,0.27721591223201836,1,12.0
6580.0,3,13.0,0.65,10.556759047490411,3,23.0,0.17708355779046006,3,23.0
6585.0,5,34.0,1.619047619047619,8.00476953229433,5,44.0,0.05214422717724674,5,44.0
6590.0,6,63.0,3.15,7.334996334392338,6,73.0,0.0014235935340546374,6,73.0
6595.0,6,89.0,4.238095238095238,7.513819125960795,6,100.0,0.262360692337946,6,100.0
6600.0,3,50.0,2.1739130434782608,8.460359523034068,3,61.0,0.20469501260455872,3,61.0
6605.0,5,72.0,3.130434782608696,8.74352497125957,5,83.0,0.20545277627376346,5,83.0
6610.0,1,1.0,0.041666666666666664,10.34146459153247,1,4.0,0.3232036917065706,1,4.0
6615.0,4,19.0,0.7307692307692307,8.745176275143992,3,14.0,0.17212151045436713,3,14.0
6620.0,3,20.0,0.8,10.233349481387723,3,20.0,0.2528347109546731,3,20.0
6625.0,4,36.0,1.44,11.3076570758435,4,36.0,0.40032691419623784,4,36.0
6630.0,4,52.0,1.9259259259259258,9.819428582813917,4,52.0,0.14598299950345014,4,52.0
6635.0,6,79.0,2.925925925925926,9.186852666857549,5,74.0,0.1485753557888203,5,74.0
6640.0,7,100.0,3.8461538461538463,7.788624766565764,4,87.0,0.19975362516913442,4,87.0
6645.0,5,122.0,4.88,9.326917400433564,4,107.0,0.184595775780363,4,107.0
6650.0,4,40.0,1.6,9.677402796262948,2,85.0,0.05730673701137701,2,85.0
6655.0,2,11.0,0.4230769230769231,9.181908568348495,1,23.0,0.3186435835197447,1,23.0
6660.0,3,12.0,0.5,9.147177832438942,3,29.0,0.2989604532153634,3,29.0
6665.0,5,35.0,1.4583333333333333,9.360364451193453,5,53.0,0.1344841627632759,5,53.0
6670.0,1,13.0,0.52,8.487086448248576,1,65.0,0.4037154972206581,1,65.0
6675.0,2,20.0,0.8,10.011475913613602,2,61.0,0.009834991210102421,2,61.0
6680.0,1,23.0,0.92,9.967016090855891,1,40.0,0.2595128457538408,1,40.0
6685.0,3,36.0,1.5,7.714937012904848,3,53.0,0.0015203199005086197,3,53.0
6690.0,4,55.0,2.2,8.880982633878759,4,73.0,0.27390053569258077,4,73.0
6695.0,1,15.0,0.625,7.532326411936974,1,34.0,0.07203410049538649,1,34.0
6700.0,2,25.0,1.0416666666666667,8.855961367180683,2,25.0,0.0,2,25.0
6705.0,2,35.0,1.4583333333333333,10.564903665327213,2,37.0,0.43409890307661414,2,37.0
6710.0,3,47.0,2.238095238095238,8.99093056928458,3,51.0,0.4381993503762943,3,51.0
6715.0,3,12.0,0.5454545454545454,9.043457985770981,3,14.0,0.4644642125021614,3,14.0
6720.0,6,35.0,1.5909090909090908,8.305295227046962,6,37.0,0.1844460405109866,6,37.0
6725.0,4,45.0,2.0454545454545454,8.190603576303268,4,54.0,0.17521090591744568,4,54.0
6730.0,4,60.0,2.857142857142857,8.137224824591007,4,68.0,0.22884494175797176,4,68.0
6735.0,3,11.0,0.4583333333333333,8.86118045388595,3,58.0,0.16713784487194003,3,58.0
6740.0,4,28.0,1.1666666666666667,7.715138473051087,3,26.0,0.16804674559994975,3,26.0
6745.0,5,49.0,2.130434782608696,8.309109669908088,4,42.0,0.00022897017615263626,4,42.0
6750.0,4,62.0,2.48,8.430601932173818,4,62.0,0.01721461103237524,4,62.0
6755.0,5,87.0,3.3461538461538463,9.64446888720349,5,87.0,0.15372822008298448,5,87.0
6760.0,5,112.0,4.3076923076923075,8.912713663763272,5,122.0,0.30876708993043933,5,122.0
6765.0,6,140.0,5.185185185185185,8.401358112755453,6,150.0,0.28891147839427994,6,150.0
6770.0,11,183.0,6.535714285714286,5.347331956358188,11,193.0,0.054076234633317274,11,193.0
6775.0,5,34.0,1.2142857142857142,5.268820611712025,5,77.0,0.16241589469255618,5,77.0
6780.0,8,61.0,2.103448275862069,7.041351223706442,5,65.0,0.0865331401798476,5,65.0
6785.0,7,85.0,2.7419354838709675,8.746093826259285,7,97.0,0.13309726682094647,7,97.0
6790.0,10,128.0,4.266666666666667,8.709274911448047,10,140.0,0.21542203316978287,10,140.0
6795.0,12,180.0,5.806451612903226,7.73469749057322,12,192.0,0.11906400827842022,12,192.0
6800.0,14,245.0,7.65625,6.075721652852241,14,260.0,0.07181004229225715,14,260.0
6805.0,13,251.0,7.382352941176471,5.422522839966331,12,299.0,0.10289936366067476,12,299.0
6810.0,14,315.0,9.264705882352942,5.472374361016652,14,330.0,0.0915718635844424,14,330.0
6815.0,16,389.0,11.114285714285714,6.811915050610872,16,404.0,5.205017015546012e-05,16,404.0
6820.0,17,471.0,13.457142857142857,6.066786364467774,16,484.0,0.01951189202347855,16,484.0
6825.0,8,152.0,4.606060606060606,5.792759878299217,8,328.0,0.03540653697331862,8,328.0
6830.0,5,83.0,2.9642857142857144,7.575908824518812,5,183.0,0.2567727820075502,5,183.0
6835.0,5,70.0,2.5925925925925926,9.662595025562162,5,109.0,0.06895409346076915,5,109.0
6840.0,7,102.0,3.7777777777777777,9.29755037723938,7,141.0,0.03809325246979947,7,141.0
6845.0,4,100.0,3.5714285714285716,9.451613501959391,4,105.0,0.007425811382578808,4,105.0
6850.0,6,126.0,4.666666666666667,9.78714705905653,6,131.0,0.21681783408887617,6,131.0
6855.0,7,158.0,5.642857142857143,7.846462655465009,7,163.0,0.07580899041563743,7,163.0
6860.0,10,202.0,6.9655172413793105,6.839893503146417,10,207.0,0.0485638085593388,10,207.0
6865.0,9,244.0,8.714285714285714,7.995381054014014,9,249.0,0.12700980777604107,9,249.0
6870.0,10,290.0,10.74074074074074,7.724360372551688,10,295.0,0.20578073584578604,10,295.0
6875.0,8,155.0,5.535714285714286,6.42939418941185,8,268.0,0.047393667572765225,8,268.0
6880.0,8,131.0,4.678571428571429,6.731475236170828,8,194.0,0.04373895805972552,8,194.0
6885.0,7,157.0,5.814814814814815,6.191624321551907,7,220.0,0.043627690837991055,7,220.0
6890.0,12,204.0,7.285714285714286,7.078863045518587,10,262.0,0.11716194199653385,10,262.0
6895.0,9,70.0,2.413793103448276,5.944003487146401,5,194.0,0.197231182587729,5,194.0
6900.0,12,97.0,3.5925925925925926,5.613439843254221,7,137.0,0.1324376911776807,7,137.0
6905.0,15,164.0,5.655172413793103,6.696826824881657,9,158.0,0.10701368793347908,9,158.0
6910.0,9,141.0,4.7,6.122452782070791,4,127.0,0.05250245930333293,4,127.0
6915.0,8,145.0,4.833333333333333,6.637316664406631,2,62.0,0.24895331627817585,2,62.0
6920.0,7,85.0,3.1481481481481484,6.725909286535853,4,81.0,0.19011925494402013,4,81.0
6925.0,5,64.0,2.4615384615384617,9.36149899346439,4,101.0,0.20137073502510858,4,101.0
6930.0,2,24.0,0.9230769230769231,9.215397483524558,2,64.0,0.08669855208822683,2,64.0
6935.0,4,41.0,1.64,9.275420178019088,3,94.0,0.30427861528668426,3,94.0
6940.0,2,14.0,0.6086956521739131,8.783079160332942,2,163.0,0.34402964247433426,2,163.0
6945.0,5,29.0,1.3181818181818181,7.363955544442914,5,120.0,0.17576837523087227,5,120.0
6950.0,6,28.0,1.2727272727272727,7.194956473645559,6,124.0,0.06871851343575834,6,124.0
6955.0,7,61.0,2.44,7.8395285510666675,7,158.0,0.15430606326776158,7,158.0
6960.0,3,48.0,2.0,8.63674636767639,3,126.0,0.15597826476806062,3,126.0
6965.0,5,70.0,3.1818181818181817,9.885448320477833,5,105.0,0.15770977009314582,5,105.0
6970.0,7,98.0,4.666666666666667,6.5386943621420635,6,132.0,0.160176936851812,6,132.0
6975.0,9,132.0,5.739130434782608,6.043472980664673,9,167.0,0.10784032642559839,9,167.0
6980.0,4,34.0,1.5454545454545454,7.272547083165651,4,81.0,0.04777777386511034,4,81.0
6985.0,4,54.0,2.25,9.404586857894861,4,54.0,0.100331297664747,4,54.0
6990.0,1,3.0,0.13043478260869565,11.327749746700336,1,27.0,0.44678013493517155,1,27.0
6995.0,4,15.0,0.7142857142857143,7.939218042949867,2,9.0,0.2712351705751301,2,9.0
7000.0,2,15.0,0.6818181818181818,7.90489288236424,2,23.0,0.16292734348286345,2,23.0
7005.0,2,19.0,1.1176470588235294,8.14599563248772,2,24.0,0.14557087097769741,2,24.0
7010.0,5,38.0,2.0,10.824583734775672,4,41.0,0.00014365817880845555,4,41.0
7015.0,3,40.0,2.0,9.23820178517682,1,30.0,0.39329066833300347,1,30.0
7020.0,5,51.0,2.3181818181818183,7.280593967143499,3,36.0,0.16521495425576055,3,36.0
7025.0,3,51.0,2.3181818181818183,11.066111596575347,3,51.0,0.23323866051159783,3,51.0
7030.0,3,24.0,1.263157894736842,10.189424922874311,3,24.0,0.048716401374712975,3,24.0
7035.0,4,42.0,2.3333333333333335,9.63565007363043,4,64.0,0.3462763670819385,4,64.0
7040.0,9,69.0,3.6315789473684212,6.358464564489964,9,91.0,0.0959396221179436,9,91.0
7045.0,9,114.0,5.7,6.4643966097600565,9,136.0,0.0885124921161108,9,136.0
7050.0,10,163.0,7.409090909090909,5.983095563766,10,185.0,0.1772537996167967,10,185.0
7055.0,8,151.0,6.04,5.980105191694551,8,190.0,0.05317771094391668,8,190.0
7060.0,11,202.0,7.769230769230769,7.200111229653071,11,227.0,0.11036976220466405,11,227.0
7065.0,7,96.0,3.4285714285714284,7.454959359367491,6,144.0,0.12934751620191198,6,144.0
7070.0,8,130.0,4.814814814814815,7.416072483591564,6,126.0,0.10961202956912157,6,126.0
7075.0,6,141.0,5.222222222222222,8.42626983294298,5,140.0,0.1375224815885751,5,140.0
7080.0,7,170.0,6.538461538461538,9.034781775753675,7,171.0,0.09613701966393284,7,171.0
7085.0,5,189.0,7.56,8.730046429712415,5,194.0,0.34456036741637797,5,194.0
7090.0,5,186.0,8.454545454545455,9.705092281261239,5,191.0,0.16557725347975324,5,191.0
7095.0,2,6.0,0.2857142857142857,9.940511346582733,1,49.0,0.21961520679357668,1,49.0
7100.0,2,14.0,0.6363636363636364,9.83777918423085,2,19.0,0.16694318040589196,2,19.0
7105.0,1,14.0,0.6363636363636364,10.642644836373309,1,14.0,0.35162580586584474,1,14.0
7110.0,2,22.0,1.0476190476190477,9.672826558302788,2,22.0,1.8766575475047416e-05,2,22.0
7115.0,1,24.0,1.0909090909090908,10.645832446856463,1,24.0,0.6661260330817814,1,24.0
7120.0,1,29.0,1.45,10.617495458403173,1,29.0,0.24872108366072146,1,29.0
7125.0,3,9.0,0.45,11.039330769570238,3,9.0,0.2465498199208501,3,9.0
7130.0,5,26.0,1.368421052631579,5.576839548813805,4,25.0,0.0024362211523818824,4,25.0
7135.0,5,49.0,2.45,8.424452126260404,4,45.0,0.2354847021838832,4,45.0
7140.0,4,65.0,3.0952380952380953,9.723874979790548,4,65.0,0.315794177294236,4,65.0
7145.0,6,91.0,3.7916666666666665,9.516198997498932,6,93.0,0.10912039205186223,6,93.0
7150.0,8,124.0,5.391304347826087,7.824546969832602,7,124.0,0.15176893352736742,7,124.0
7155.0,9,166.0,7.545454545454546,6.410129307405888,8,161.0,0.04156424605038258,8,161.0
7160.0,10,213.0,9.26086956521739,5.9782744157424546,9,203.0,0.05786489618192794,9,203.0
7165.0,2,23.0,0.9583333333333334,7.1473287714861415,2,98.0,0.11084365006271353,2,98.0
7170.0,4,42.0,1.6153846153846154,9.361392578377346,4,43.0,0.18129895633960053,4,43.0
7175.0,5,54.0,2.16,10.20258772375041,5,62.0,0.32620490058838614,5,62.0
7180.0,7,79.0,3.2916666666666665,8.628391647144628,7,100.0,0.14847234473223972,7,100.0
7185.0,8,117.0,4.875,8.048788787309954,8,126.0,0.26798972853648667,8,126.0
7190.0,10,160.0,7.619047619047619,5.458666389754688,10,169.0,0.07033692502450727,10,169.0
7195.0,4,47.0,1.9583333333333333,8.545824660838345,4,114.0,0.11719962509541859,4,114.0
7200.0,2,18.0,0.782608695652174,8.194025045869685,2,68.0,0.1655514411254578,2,68.0
7205.0,1,2.0,0.08333333333333333,10.91172090077986,1,52.0,0.34607247873071917,1,52.0
7210.0,3,17.0,0.7727272727272727,9.10697770076596,3,67.0,0.0,3,67.0
7215.0,5,38.0,1.7272727272727273,7.679481196156729,3,82.0,0.0,3,82.0
7220.0,4,55.0,2.75,9.407105206398965,3,97.0,0.2172381802728207,3,97.0
7225.0,5,69.0,3.1363636363636362,9.13395818939042,4,114.0,0.00028267268439753775,4,114.0
7230.0,5,94.0,4.2727272727272725,9.882910365988925,4,137.0,0.37846162494432484,4,137.0
7235.0,5,106.0,4.24,7.9295512033395825,5,159.0,0.15318084114514463,5,159.0
7240.0,7,138.0,5.3076923076923075,9.092669241697529,6,186.0,0.28582927112247347,6,186.0
7245.0,8,171.0,5.896551724137931,8.932135121229432,8,221.0,0.06014919195493029,8,221.0
7250.0,10,216.0,8.0,7.651194345429636,10,266.0,0.126518935799006,10,266.0
7255.0,5,52.0,1.793103448275862,7.875796815779946,4,155.0,0.2864610584051514,4,155.0
7260.0,6,80.0,2.7586206896551726,8.763207686010219,5,88.0,0.09789694265870319,5,88.0
7265.0,5,29.0,1.1153846153846154,8.688508166425917,4,73.0,0.09554672210924098,4,73.0
7270.0,4,43.0,1.8695652173913044,8.278135576172456,4,45.0,0.13318481106934418,4,45.0
7275.0,5,59.0,2.8095238095238093,7.4375245744948,4,60.0,0.24538074211473396,4,60.0
7280.0,3,22.0,1.0476190476190477,8.936464011004617,3,22.0,0.1455949296583477,3,22.0
7285.0,3,37.0,1.6818181818181819,11.825956160234409,3,37.0,0.331149047451632,3,37.0
7290.0,3,52.0,2.3636363636363638,10.347396356992117,3,56.0,0.30217810407601864,3,56.0
7295.0,5,75.0,3.409090909090909,8.465407244789404,5,75.0,0.1287121106171437,5,75.0
7300.0,4,92.0,4.6,8.317944230834454,4,92.0,0.0,4,92.0
7305.0,4,112.0,5.6,10.956466052297376,4,112.0,0.19305170668189509,4,112.0
7310.0,5,133.0,6.333333333333333,7.989546751921032,4,132.0,0.18688601383172504,4,132.0
7315.0,6,118.0,5.130434782608695,7.896672776017494,5,112.0,0.27174163370834464,5,112.0
7320.0,7,140.0,5.833333333333333,8.04735667560841,7,140.0,0.06369014128936991,7,140.0
7325.0,1,15.0,0.6,9.777941211244917,1,66.0,0.35415303222446953,1,66.0
7330.0,1,20.0,0.8695652173913043,11.112495218373724,1,20.0,0.2703918923266189,1,20.0
7335.0,3,11.0,0.4782608695652174,10.23368148285896,2,15.0,0.4965081669362619,2,15.0
7340.0,7,30.0,1.2,8.132049525735995,7,36.0,0.009251479466892757,7,36.0
7345.0,8,69.0,2.875,7.15738898113369,8,75.0,0.152053327087948,8,75.0
7350.0,8,103.0,4.291666666666667,6.486856998439435,8,110.0,0.09139087715555338,8,110.0
7355.0,6,86.0,3.44,6.719449427966147,6,110.0,0.17293600317632685,6,110.0
7360.0,7,117.0,4.5,7.4888052647736645,7,125.0,0.0742293857181421,7,125.0
7365.0,9,159.0,5.482758620689655,8.423385611641987,9,168.0,0.09369916821304479,9,168.0
7370.0,10,208.0,7.172413793103448,6.952699109957254,10,217.0,0.02792284836155425,10,217.0
7375.0,9,240.0,8.0,6.848609189641494,9,260.0,0.09050252602398738,9,260.0
7380.0,9,285.0,10.555555555555555,7.323965891607601,9,293.0,0.12931127983726512,9,293.0
7385.0,10,335.0,13.4,6.658665318565247,10,343.0,0.11656505583209907,10,343.0
7390.0,3,45.0,1.6666666666666667,7.641776353004507,3,153.0,0.28783264711818085,3,153.0
7395.0,5,68.0,2.4285714285714284,10.841088422615899,4,65.0,0.2531741605563355,4,65.0
7400.0,4,85.0,2.8333333333333335,11.540440802179765,4,86.0,0.33786896421134516,4,86.0
7405.0,7,110.0,3.5483870967741935,9.33421652001107,7,111.0,0.2618384502070786,7,111.0
7410.0,7,45.0,1.5517241379310345,7.435133611327181,6,96.0,0.07068905067722939,6,96.0
7415.0,5,40.0,1.25,10.16812161857448,4,66.0,0.35457517558306256,4,66.0
7420.0,7,59.0,1.903225806451613,8.189939930213807,6,80.0,0.045777139480181556,6,80.0
7425.0,10,101.0,3.0606060606060606,8.479761663420797,8,116.0,0.16188136172209716,8,116.0
7430.0,8,103.0,3.121212121212121,8.575500332367929,6,123.0,0.23149575870871297,6,123.0
7435.0,9,138.0,4.181818181818182,6.822588719260827,6,134.0,0.23755411559367268,6,134.0
7440.0,8,166.0,4.882352941176471,7.106155486182365,7,174.0,0.15462959550882122,7,174.0
7445.0,13,220.0,6.285714285714286,7.353122224214873,9,219.0,0.22442945382421217,9,219.0
7450.0,13,278.0,7.722222222222222,5.977907440248454,10,275.0,0.16127089698382138,10,275.0
7455.0,15,337.0,10.870967741935484,4.215781291873431,13,335.0,0.07978631968108796,13,335.0
7460.0,3,18.0,0.5294117647058824,6.861332026434061,3,152.0,0.20310925285143913,3,152.0
7465.0,5,42.0,1.3125,8.461974870764802,4,56.0,0.2799755552775139,4,56.0
7470.0,1,20.0,0.625,10.670842215244036,1,44.0,0.36512401467227534,1,44.0
7475.0,4,37.0,1.121212121212121,10.00517101390718,3,92.0,0.2819017182487542,3,92.0
7480.0,6,25.0,0.7352941176470589,8.926318242270538,5,77.0,0.09104016642039466,5,77.0
7485.0,6,50.0,1.3888888888888888,8.598661227011494,5,68.0,0.02061243011860126,5,68.0
7490.0,9,89.0,2.78125,7.021291954861429,6,94.0,0.1764077192680913,6,94.0
7495.0,13,145.0,4.67741935483871,5.386236148513717,7,127.0,0.045655502706394166,7,127.0
7500.0,11,197.0,6.15625,6.28555928316773,7,162.0,0.0,7,162.0
7505.0,8,199.0,6.419354838709677,7.28408952923353,7,199.0,0.06921471346539718,7,199.0
7510.0,7,208.0,7.428571428571429,8.447063997436194,7,234.0,0.16527284077229262,7,234.0
7515.0,9,252.0,9.0,8.925134975830465,9,292.0,0.21142763109879403,9,292.0
7520.0,3,22.0,0.8461538461538461,6.57342542455902,3,212.0,0.1357199361075988,3,212.0
7525.0,5,43.0,1.5357142857142858,10.08000540116572,5,71.0,0.10500036359284291,5,71.0
7530.0,7,67.0,2.4814814814814814,8.970600638438324,6,83.0,0.00010176519624050902,6,83.0
7535.0,6,96.0,3.2,8.125441374797399,6,113.0,0.1332316970485795,6,113.0
7540.0,2,16.0,0.5161290322580645,8.869932936115127,2,88.0,0.17204330378571095,2,88.0
7545.0,3,21.0,0.65625,9.157685762316277,2,37.0,0.29115345385888947,2,37.0
7550.0,3,31.0,1.0689655172413792,10.979327626555813,3,48.0,0.23599550549278342,3,48.0
7555.0,6,51.0,1.9615384615384615,10.562570572760167,5,67.0,0.10213671402795209,5,67.0
7560.0,4,31.0,1.24,8.426733855865058,3,29.0,0.2759411439271922,3,29.0
7565.0,5,49.0,1.8846153846153846,7.643165277576876,5,53.0,0.07996301494094357,5,53.0
7570.0,7,67.0,2.68,8.598523071545992,6,67.0,0.24621529964856617,6,67.0
7575.0,9,101.0,3.8846153846153846,6.990380387509551,9,105.0,0.07159825683632606,9,105.0
7580.0,4,22.0,0.88,6.384828578959687,4,74.0,0.27299892879939447,4,74.0
7585.0,4,23.0,0.8846153846153846,7.8384072736553305,3,53.0,0.20002466245258413,3,53.0
7590.0,6,46.0,1.84,8.821069622301353,6,75.0,0.04938071012194639,6,75.0
7595.0,8,82.0,3.4166666666666665,7.641152439119222,8,111.0,0.09343243923603575,8,111.0
7600.0,7,60.0,2.4,6.956901372801509,6,85.0,0.02910572100542361,6,85.0
7605.0,7,92.0,3.4074074074074074,9.140113503766012,7,118.0,0.11726965958301933,7,118.0
7610.0,3,45.0,1.8,10.321392969652827,3,91.0,0.3393231872752387,3,91.0
7615.0,5,65.0,2.5,9.328173438296586,5,67.0,0.2141473100987387,5,67.0
7620.0,4,77.0,3.08,7.022450958013865,4,80.0,0.023269214162025223,4,80.0
7625.0,6,101.0,3.740740740740741,8.981984317798416,5,100.0,0.19252165719505426,5,100.0
7630.0,4,117.0,4.333333333333333,9.810163505168365,4,121.0,0.24867530492471787,4,121.0
7635.0,7,148.0,6.434782608695652,8.339755664094755,6,145.0,0.22628478552148568,6,145.0
7640.0,6,173.0,7.521739130434782,6.823289289637972,6,175.0,0.17426451679944094,6,175.0
7645.0,9,213.0,8.192307692307692,7.359778049368265,9,215.0,0.11869089277878388,9,215.0
7650.0,10,261.0,10.875,7.030894103317853,10,263.0,0.07375604789798111,10,263.0
7655.0,7,111.0,4.44,6.136537678048243,7,226.0,0.06933632408043826,7,226.0
7660.0,5,56.0,2.24,7.5006203606893145,5,108.0,0.1275562617326731,5,108.0
7665.0,3,13.0,0.5,8.32590693444021,3,65.0,0.14261366169294476,3,65.0
7670.0,8,46.0,1.9166666666666667,6.625027125217848,8,98.0,0.11128298246436416,8,98.0
7675.0,13,100.0,3.8461538461538463,7.274021070005127,13,152.0,0.12089229819920104,13,152.0
7680.0,13,165.0,6.111111111111111,7.060677718323969,13,217.0,0.005572904755981079,13,217.0
7685.0,13,221.0,7.892857142857143,6.856655631592467,13,273.0,0.05856649609257422,13,273.0
7690.0,17,295.0,10.172413793103448,5.015755796101725,16,346.0,0.09487164738307836,16,346.0
7695.0,11,160.0,5.333333333333333,5.295157335606846,9,294.0,0.061708121038628064,9,294.0
7700.0,12,208.0,7.428571428571429,6.026845731524882,9,249.0,0.04464412800633338,9,249.0
7705.0,9,220.0,7.586206896551724,7.788198599876124,7,258.0,0.09897521838858248,7,258.0
7710.0,11,269.0,9.275862068965518,7.613394693000651,8,294.0,0.10442663247462099,8,294.0
7715.0,11,324.0,11.571428571428571,7.403471705182054,8,334.0,0.0021071124120825126,8,334.0
7720.0,10,355.0,13.653846153846153,7.600286628033572,7,341.0,0.18871507294550155,7,341.0
7725.0,10,347.0,15.08695652173913,5.902979759756002,9,381.0,0.07308498054569626,9,381.0
7730.0,7,359.0,15.608695652173912,7.81147143188752,7,411.0,0.0,7,411.0
7735.0,7,394.0,14.592592592592593,8.29384417774889,7,446.0,0.0028210761591957677,7,446.0
7740.0,9,435.0,16.73076923076923,7.549322203395618,8,548.0,0.1757377069550449,8,548.0
7745.0,12,485.0,17.962962962962962,5.451511480957238,11,598.0,0.03854095307563694,11,598.0
7750.0,13,543.0,20.884615384615383,5.323770322902603,10,619.0,0.047939120322587174,10,619.0
7755.0,15,613.0,21.137931034482758,5.047628290803714,11,671.0,0.14739527203693953,11,671.0
7760.0,10,618.0,20.6,5.845703549915479,8,706.0,0.2089258934594227,8,706.0
7765.0,13,677.0,21.15625,6.005751365318998,9,719.0,0.10018530510541551,9,719.0
7770.0,13,437.0,14.096774193548388,6.142041711580897,7,629.0,0.04582421251661184,7,629.0
7775.0,9,122.0,3.696969696969697,5.527802729692479,2,445.0,0.18803526982203014,2,445.0
7780.0,11,77.0,2.40625,5.789165998394599,7,496.0,0.06973963638395446,7,496.0
7785.0,9,78.0,2.3636363636363638,6.159187405554232,9,586.0,0.14679721696398812,9,586.0
7790.0,10,88.0,2.6666666666666665,7.3803339018111735,10,589.0,0.25618739615129543,10,589.0
7795.0,15,151.0,4.575757575757576,6.906332487222627,12,638.0,0.06687929604633272,12,638.0
7800.0,10,145.0,4.264705882352941,7.047590250868268,8,647.0,0.07344665920722544,8,647.0
7805.0,11,198.0,5.5,7.492738060772783,8,662.0,0.2309688310884472,8,662.0
7810.0,13,257.0,7.138888888888889,7.6759750334745105,10,698.0,0.00014676162422253204,10,698.0
7815.0,13,312.0,9.176470588235293,6.963098695198938,10,748.0,0.03146299689900827,10,748.0
7820.0,12,258.0,8.0625,5.880175574730165,8,658.0,0.02289253767944307,8,658.0
7825.0,5,106.0,3.3125,8.588675262235625,3,437.0,0.2972739624740152,3,437.0
7830.0,5,60.0,1.935483870967742,6.720982753401832,4,401.0,0.17418115758619576,4,401.0
7835.0,10,102.0,3.1875,5.845582928805117,10,500.0,0.077525157056749,10,500.0
7840.0,12,143.0,4.46875,6.615288515916952,12,451.0,0.017763584682066735,12,451.0
7845.0,10,186.0,5.8125,6.473687016539767,10,364.0,0.18172125921554177,10,364.0
7850.0,10,97.0,3.129032258064516,4.961878091643697,8,262.0,0.15930470097135002,8,262.0
7855.0,10,116.0,3.625,4.718866781547343,10,243.0,0.0820693014605442,10,243.0
7860.0,15,164.0,4.96969696969697,5.326508979691883,14,296.0,0.01646297707454839,14,296.0
7865.0,17,246.0,7.0285714285714285,5.571087484981794,16,372.0,0.013514868161879977,16,372.0
7870.0,10,163.0,4.405405405405405,5.896712838618992,9,373.0,0.07764100667386944,9,373.0
